document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,"Teachers shall receive a service credit of up to nine (9) years for: Each year of comparable, satisfactory, full-time service in another school system, as determined by DCPS; and Each year of work in another field deemed applicable to education, as determined by DCPS.",95,medium,Provided document is truncated before page 95. Preserving Stage 1 answer.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes,DCPS shall implement an individual performance-based pay and/or bonus system in the fall of 2010 in collaboration with the WTU that results in Teachers in the system being among the highest compensated educators in the nation.,94,medium,Provided document is truncated before page 94. Preserving Stage 1 answer.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"voluntary “qualify-in” basis, with the qualifications including student growth for tested and non-tested grades and subjects","The individual performance-based pay system shall be on a voluntary “qualify-in” basis, with the qualifications including student growth for tested and non-tested grades and subjects and not requiring permanent status Teachers to relinquish their tenure.",95,medium,Provided document is truncated before page 95. Preserving Stage 1 answer.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,yes,DCPS shall provide the following base salary raises for the following years: 2016-2017 2017-2018 2018-2019 4% 3% 2%,94,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,no,Extra-duty pay shall remain at the levels in effect as of the 2016-2017 school year until changes are mutually agreed to by the Parties.,96,medium,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,"A Teacher who is a certified classroom Teacher, and who achieves a second certification in secondary math, secondary science, or special education (or other subjects, as determined by DCPS) shall receive a non-pensionable, one-time bonus of $1,500",98,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",yes,"A Teacher who is a certified classroom Teacher, and who achieves a second certification in secondary math, secondary science, or special education (or other subjects, as determined by DCPS) shall receive a non-pensionable, one-time bonus of $1,500",98,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,not_discussed,,not_applicable,high,The provided document text cuts off at page 43. The Table of Contents indicates Article 37 (Benefits) begins on page 99. No mention of health or medical insurance is found in the provided text.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,not_discussed,,not_applicable,high,The relevant benefits section (Article 37) is not included in the provided text. No information on employer contributions is present.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,The relevant benefits section (Article 37) is not included in the provided text. No information on employee premiums is present.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",not_discussed,,not_applicable,high,The relevant benefits section (Article 37) is not included in the provided text. No mention of dependent/family health coverage is present.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,not_discussed,,not_applicable,high,The relevant benefits section (Article 37) is not included in the provided text. No health plan types are described.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,not_discussed,"DCPS agrees to contribute the following amounts per month, per Teacher, towards a dental insurance plan to be contracted by the WTU: Self $30.00* $34.58 $36.30; Family $60.00* $69.16 $72.60",not_applicable,high,"Stage 1 cited page 99 for dental insurance evidence, but the provided document text truncates at page 43. Article 37 is absent, so the evidence cannot be verified or quoted from the provided text. Changed to not_discussed per audit guidelines."
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,yes,"37.2.1 DCPS agrees to contribute the following amounts per month, per Teacher, towards an optical insurance plan to be contracted by the WTU:",99,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,Teachers shall be on a leave of absence from their positions as employees with DCPS and shall suffer no loss in benefits during their service,59,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,"12 days (10-month teachers), 13.5 days (11-month teachers), 15 days (12-month teachers)",Twelve (12) days (96 hours) of sick leave are posted at the beginning of each school year for ten (10) month teachers. / Fifteen days (15) days (120 hours) of sick leave are posted at the beginning of each school year for twelve (12) month Teachers / Thirteen and one half (13.5) days (108 hours) of sick leave are posted at the beginning of each school year for eleven (11) month teachers,54-55,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Unused sick leave carries forward year-to-year; general leave is not cumulative. No maximum accumulation cap is stated.,Unused sick leave shall be carried forward from year to year. / General leave shall not be cumulative. / All unused and unreturned sick leave shall be carried forward from year to year.,"54, 56",high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,4 paid days per school year,Teachers shall be granted up to a total of four (4) days of leave (in addition to sick leave) during each school year without loss of pay or benefits for funeral or bereavement purposes.,57,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"Extended leaves of absence with or without pay for periods in excess of thirty (30) days and not to exceed two (2) years may be granted by DCPS to permanent or probationary Teachers. Among the reasons, but not limited to, for which such leaves of absence may be used are the following: ... Maternity leave, Paternity leave, Adoption leave. ... A Teacher who is granted an extended leave of absence for maternity/paternity purposes may elect to use her accrued sick leave at the time she begins the extended leave of absence from duty.",58,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_pregnancy_disability_010,leave,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Among the reasons, but not limited to, for which such leaves of absence may be used are the following: ... Maternity leave ... A Teacher who is granted an extended leave of absence for maternity/paternity purposes may elect to use her accrued sick leave at the time she begins the extended leave of absence from duty.",58,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_adoption_childcare_011,leave,"Does the document provide adoption, child care, or bonding leave?",yes,"Among the reasons, but not limited to, for which such leaves of absence may be used are the following: ... Adoption leave ... A Teacher shall be permitted to return from maternity/paternity, adoption, or educational leave upon a thirty (30) day written notice of intent to return to work prior to the end of a semester.",58,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_fmla_012,leave,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"Teachers shall receive benefits as provided in the Family and Medical Leave Act of 1993, as amended, and as provided in the District of Columbia Family and Medical Leave Act of 1990.",58,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,leave_absence_reporting_013,leave,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"If a Teacher cannot report for work due to illness, he/she shall notify the Supervisor or designee as soon as possible, but in no case later than the first fifteen (15) minutes of the Teachers’ work day.",54,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_work_year_days_001,workload,How many teacher work days or duty days are required in the regular work year?,192 days for 10-month ET-15 Teachers; 210 days for 11-month ET-15/11 Teachers; 228 days for 12-month ET-15/12 Teachers.,The work year for 10-month ET-15 Teachers shall be one hundred ninety-two (192) days... The work year for eleven-month Teachers shall be two hundred ten (210) days. The work year for twelve-month Teachers shall be 228 days.,68,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_workday_length_002,workload,What is the required length of the teacher workday?,7.5 consecutive hours (7:30 AM to 4:30 PM) for ET-15 and ET-15/12 Teachers; 40-hour workweek for EG-09 Teachers.,The work day for ET-15 and ET-15/12 Teachers shall be seven-and-one-half (7.5) consecutive hours beginning no earlier than 7:30 AM and ending no later than 4:30 PM... The workweek for EG-09 Teachers shall be forty (40) hours.,69,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_prep_guarantee_003,workload,Does the document guarantee teacher planning or preparation time?,yes,"The Parties agree that planning periods shall be used for instructional purposes: planning lessons, reviewing student work, maintaining student records, holding conferences, and other similar activities.",70,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_prep_minutes_004,workload,How much planning or preparation time is guaranteed?,225 minutes per week for elementary teachers; at least 5 daily planning periods per week equal to a class period for secondary teachers.,All Teachers serving in elementary schools shall receive two hundred twenty-five (225) minutes per week for planning periods. / All secondary school teachers shall be given at least five (5) daily planning periods per week that are equal in length to a class period...,"70, 72",high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_prep_protected_005,workload,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,"planning periods shall be used for instructional purposes: planning lessons, reviewing student work, maintaining student records, holding conferences, and other similar activities. / In instances where a special subject Teacher is not available to provide coverage for a Teacher’s scheduled planning period, the building Supervisor shall: Seek a substitute; Utilize an alternative planning schedule...","70, 72",high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_lunch_duty_free_006,workload,Does the document guarantee a duty-free lunch?,yes,"each Teacher shall have a duty-free lunch period equal in length to a full teaching period... A duty-free lunch period shall not include the supervision of students. / each Teacher shall have a minimum forty-five (45) minute, duty-free, uninterrupted lunch period each day... During the duty-free lunch period, a Teacher shall not be required to monitor students...",72,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_lunch_minutes_007,workload,How many minutes is the lunch period?,Secondary: 45-60 minutes; Elementary: minimum 45 minutes daily or 225 minutes weekly (with a 30-minute daily minimum if using weekly total),"In secondary schools, each Teacher shall have a duty-free lunch period equal in length to a full teaching period. However, in no case shall a Teacher’s lunch period be less than 45 minutes or exceed 60 minutes. In the elementary schools... minimum forty-five (45) minute, duty-free, uninterrupted lunch period each day... minimum of 225 minutes of duty free lunch per week... no less than a thirty minute, duty free, uninterrupted lunch period daily.",73,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_meetings_limits_008,workload,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"23.11.2 The Supervisor shall have the right to call one (1) required general faculty meeting per month. ... 23.11.7 No faculty meeting shall exceed one (1) hour in duration, nor extend beyond 4:30 PM, unless mutually agreed to by the Supervisor and the Building Representative.",76,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,workload_nonteaching_duties_009,workload,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Teachers shall not be required to perform any of the following: ... Duty on buses carrying children between home and school. ... Regularly scheduled lavatory duties ... Clerical duties ... Teachers, Teacher-aides, and school assistants shall be rotated for lunch duty on an equitable basis throughout the school year.",65,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,class_size_limits_001,class size,"Does the document include class-size limits, caps, goals, or review procedures?",yes,"23.13.1 Except as provided in Section 23.13.3, maximum class size shall not exceed the following:",78,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,Pre-K w/o aide: 15; Pre-K w/ aide: 20; K-2: 20,Pre-Kindergarten Without an Aide 15 / Pre-Kindergarten With an Aide 20 / Kindergarten Through Grade 2 20,78,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,Grades 3-12: 25; Remedial: 12; Career and Technology Ed: 18,Grades 3 Through 12 25 / Remedial Classes 12 / Career and Technology Education 18,78,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"When an elementary Teacher is required to accept additional students in his/her class due to a Teacher’s absence, and the additional number results in a class exceeding the contractual limit, the Teacher shall be paid at the Administrative Premium per day of coverage.",82,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,"yes. Reference only; Articles 2 and 4 (Sections 2.6.3, 4.5.2.5, 4.5.2.6).",new Teaching and Learning Framework which is the basis of the new Educator Evaluation System.,19,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",District of Columbia Schools Effectiveness Assessment System for School-Based Personnel,EVALUATION PROCESS. The evaluation process refers to the procedures set forth in the District of Columbia Schools Effectiveness Assessment System for School-Based Personnel.,5,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"“Effective” or higher; excessing rubric uses Highest, Second Highest, Third Highest, Fourth Highest, Lowest","Previous Year’s Final Evaluation: Highest, Second Highest, Third Highest, Fourth Highest, Lowest",27,high,Corrected page number from 28 to 27. Updated evidence to include both the excessing rubric ratings and the 'Effective or higher' threshold mentioned in Section 4.5.5.3.1.3 to fully support the coded answer.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,"36.4 The individual performance-based pay system shall be on a voluntary “qualify-in” basis, with the qualifications including student growth for tested and non-tested grades and subjects and not requiring permanent status Teachers to relinquish their tenure.",95,high,"Evidence cites page 95, which falls outside the provided text range (ends at p. 43). Preserved as high confidence based on explicit contractual language provided in Stage 1."
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"if the Supervisor determines as a result of the DCPS evaluation process that a Teacher has an average score of less than 2.5 in Planning domain of the Teaching and Learning Framework, then the Supervisor may require the Teacher to submit daily lesson plans for review and comment until such time that the Teacher’s planning has satisfactorily improved.",83,high,"The provided document excerpt ends at page 43, so page 83 was not visible in the source text. However, the quoted passage directly describes a remediation step for teachers scoring below 2.5, explicitly supporting 'yes'. Article 2.5 (p. 19) also confirms professional development/support plans for teachers rated 'Minimally Effective.' No change to answer or confidence needed."
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,DCPS shall retain the right to make the final excessing decision according to the following rubric: 1) Previous Year's Final Evaluation... Highest 50... Lowest 0. ... This option shall only be available to permanent status Teachers whose most recent evaluation score was “Effective” or higher.,27,high,None.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",not_discussed,All full-time employees who work a forty (40) hour week and fifty-two (52) weeks a year in a probationary or permanent status,not_applicable,high,Original evidence merely mentions 'probationary or permanent status' in the context of bargaining unit eligibility and does not address whether the document defines these terms. Changed to not_discussed as no actual supporting evidence was quoted.
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,SENIORITY. There are two forms of seniority: system-wide seniority and building seniority. A. System-wide seniority is based upon continual length of service as a Teacher in the District of Columbia Public School System. B. Building seniority is based upon the length of uninterrupted service in a particular school or school administrative unit in a particular area of certification.,6,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Teachers may apply annually. Vacancy lists must be posted by April 1. Requests are subject to supervisor approval and instructional needs. Teachers may interview at transfer fairs or between April 1 and June 30. Written notification of approval or denial must be issued by July 14. After July 15, a transfer requires current supervisor consent.","4.2.2 A Teacher shall be eligible to apply for a voluntary transfer annually. 4.2.3 Lists of vacancies, to the extent known, shall be prepared and posted on or before April 1 annually. 4.2.6 Written notification to teachers granted or denied a transfer shall be made as soon as a determination is made, but in no case later than July 14. 4.2.8 Teachers requesting a voluntary transfer may arrange to interview with school principals ... With principals between April 1 and June 30. 4.2.9 After July 15, Teachers shall have the right to execute a voluntary transfer provided the Teacher’s current Supervisor consents.",25-26,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,4.3.1 Involuntary transfers shall be made only after consultation and discussion with the Teacher involved. ... A Teacher who is involuntarily transferred shall be given two (2) weeks notice ... The notice of the transfer shall contain the reasons therefore. ... 4.3.4 Involuntary transfers shall not be made for reasons of disciplinary action. ... 4.3.6 A teacher who is involuntarily transferred shall carry forward his or her building seniority.,26-27,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","The document outlines a 'Performance-Based Excessing Policy' (distinguished from a formal RIF). Triggers include enrollment decline, budget cuts, school closing/consolidation, restructuring, or program changes. Decisions follow a rubric prioritizing lowest evaluation scores, unique skills, contributions, and length of service (lowest points excessed first). Notification must be provided at least 10 school days prior to the effective date. Excessed teachers have 60 days to secure a new placement; if unsuccessful, they may choose a $25,000 buyout, early retirement (20+ years), or a paid 'Extra Year' to secure placement while assigned to instructional support duties.","4.5.1.1 An excess is an elimination of a Teacher’s position at a particular school due to a decline in student enrollment, a reduction in the local school budget, a closing or consolidation, a restructuring, or a change in the local school program ... 4.5.2.7 The Teacher in the competitive area ... with the lowest point value overall according to the rubric above shall be the first Teacher to be excessed. ... 4.5.3.1 DCPS shall provide written notification to all Teachers who are to be excessed at least (10) school days prior to the effective date of the excess. ... 4.5.5.1 Excessed permanent status Teachers shall have sixty (60) calendar days following the effective date of the excess to secure another placement in DCPS under mutual consent.",27-31,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,no,"All Teachers who are separated by DCPS according to the provisions of this article shall have the right to reapply to DCPS at any time, except as otherwise required by applicable law.",33,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,"A points-based rubric weighing: 1) Previous Year's Final Evaluation (0-50 pts); 2) Unique Skills and Qualifications (0-20 pts); 3) Other Contributions to Local Educational Program (0-20 pts); 4) Length of Service (1-10 pts, +5 credit for DC residency/veteran status). The teacher with the lowest total point value is excessed first.",DCPS shall retain the right to make the final excessing decision according to the following rubric: [points table] ... The Teacher in the competitive area (as determined in accordance with Title 5 of the DCMR) with the lowest point value overall according to the rubric above shall be the first Teacher to be excessed.,27-29,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"The standard for disciplining permanent employees shall be just cause. The standard for disciplining probationary employees shall be not arbitrary or capricious, as opposed to at will.",41,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",not_discussed,,not_applicable,high,
district_of_columbia_public_schools__x_dcps_2017_2019_tentative__9053b5bc,X_DCPS_2017_-_2019_tentative.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"7.3 The standard for disciplining permanent employees shall be just cause. The standard for disciplining probationary employees shall be not arbitrary or capricious, as opposed to at will.",40,high,
