document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_tenure_rules_003,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,r salary lane. Such salary increments shall be given at the beginning of each contract year by moving forward one step on the salary schedule all continuing contract teachers who successfully completed at least one-half year (.50 FTE) of contract teaching during the previous school year. 7.2.1.4 Contract teachers returning from military leave shall be granted credit on the,13,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_nonrenewal_004,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,"ccessive years unless there is a curtailment or discontinuance of funds in their program. Any such curtailment or discontinuance of funds shall justify non-renewal of teacher contracts in that program. Such non-renewals shall not be considered a violation of this Agreement, and the teachers involved shall not be entitled to a formal hearing under Utah Administrative Code 53G.",16,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_certification_005,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"7.4 Teaching License 7.4.1 Before reporting for duty, teachers employed under this Agreement shall comply with all necessary licensure and/or endorsement requirements of the Utah State Board of Education. 7.4.2 The licenses specified above must be registered with Human Resources within thirty days following the beginning date of employment. 7.5 Performance of Duties",16,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_seniority_definition_006,seniority,Does the document define seniority?,yes,"n their areas of competence, teachers shall not, under normal conditions, be assigned outside the scope of their teaching licenses and endorsements. 11.3 District seniority of teachers shall be considered for purposes of school assignment, schedule, program, or grade level. 11.4 All regular contract teachers at a school site shall have the opportunity to apply for reassignment to any available position at the sc",22,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_vacancy_posting_007,transfers,Does the document require vacancies to be posted or announced?,yes,"ARTICLE 16 POSTING OF VACANCIES, TRANSFERS, AND PROMOTIONS 16.1 Posting of Vacancies 16.1.1 Vacancy shall mean all newly created, additional teaching positions and all continuing teaching positions that have been vacated by reason of resignation, retir",26,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_voluntary_transfer_008,transfers,Does the document describe voluntary transfer procedures?,yes,"o a posted position must apply online for the specific posted position, or positions, for which the teacher wishes to apply. After completing an online transfer request, a confirmation number is provided. Transfer applications will be accepted until 30 calendar days prior to the start of the new contract year. 16.2.3 The application deadline date shall be the fifth working day following pu",27,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_involuntary_transfer_009,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,", or transfer. 16.1.2 All vacancies for the following school year will be posted according to the following schedule. Exception: Vacancies that are filled by administrative transfer will not be posted. 16.1.3 Posting of Elementary Vacancies 16.1.3.1 The day after the annual surplus meeting, the Human Resources office will publish online the first listing of known elementary vaca",26,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_excessing_010,transfers,"Does the document describe excessing, unit adjustment transfer, displacement, or staff reductions short of layoff?",yes,"TEACHING HOURS AND TEACHING LOAD 9.1 Teachers shall be required to work on the days specified in the official school calendar and according to the schedule of opening and closing schools as determined by the Board. Mandatory professional development days shall not be scheduled on Saturdays or Sundays. Except for special orientation meetings for new teachers, teachers who are required to work extra days before or after the d",18,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_promotion_011,transfers,"Does the document describe promotion, teacher leadership, department chair, or advancement opportunities?",yes,"e Community College). Initial micro-credentials credits, issued by the USBE and NEA, will be accepted for lane change credit. 7.2.2.3 Application for lane advancement on the salary schedule must be made on the official form provided by the Human Resources office (see Appendix C.) Applications must be supported by complete official transcripts of credit (report cards will not",14,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_rif_012,layoffs,"Does the document describe layoff, reduction in force, retrenchment, or staff reduction procedures?",yes,19.8.5 Court Appeals: Nothing herein shall be construed to limit the right of a teacher to appeal the District's decision to an appropriate court of law. 19.9 Reduction in Force 19.9.1 The reduction in force process will not apply and need not be followed unless there is a district-wide reduction in force. A district-wide reduction in force occurs when the District is unable to place teachers at the e,39,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_recall_013,layoffs,Does the document provide recall or callback rights after layoff?,yes,"19.8.3 Reinstatement of Lost Pay: If it is determined that a suspension without pay, or the length thereof was unjustified, the final decision will include appropriate reinstatement of lost pay to the teacher involved. 19.8.4 Personnel Records: If",39,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_rif_criterion_016,layoffs,What is the primary criterion for determining the order of layoff among teachers?,19.8.5 Court Appeals: Nothing herein shall be construed to limit the right of a teacher to appeal the District's decision to an appropriate court of law. 19.9 Reduction in Force 19.9.1 The reduction in force process will not apply and need not be followed unle,19.8.5 Court Appeals: Nothing herein shall be construed to limit the right of a teacher to appeal the District's decision to an appropriate court of law. 19.9 Reduction in Force 19.9.1 The reduction in force process will not apply and need not be followed unless there is a district-wide reduction in force. A district-wide reduction in force occurs when the District is unable to place teachers at the e,39,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_resignation_014,job security,Does the document state resignation notice requirements or penalties for late resignation?,yes,"no later than February 1. 19.10.3 A teacher may terminate their contract upon thirty days written notice to the director of Human Resources. 19.10.4 Liquidated damages in the amount of $1,000 will be levied against a teacher who fails to give the above required notice. ARTICLE 20 INSURANCE PROGRAMS 20.1 Eligibility. All teache",40,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,security_background_check_015,job security,"Does the document require background checks, fingerprinting, criminal history review, or arrest reporting?",yes,"re satisfied prior to the Employee’s start date: a. Employee must be authorized to legally work in the United States of America; b. Employee must pass all legally required background checks, and hold all necessary licensures legally required to be employed as a teacher; c. Action must be taken by the Board of Education to ratify the contract. Employee understands and agrees that this contract may be immediately terminated by the D",55,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"ations, and policies of the Board, or failure to perform duties assigned to the teacher, may constitute a breach of contract and subject the teacher to disciplinary action. 7.5.3 If a teacher is required to follow a Board policy or perform a duty that the teacher believes to be in violation of this Agreement, the appropriate course of action for the teacher is to use the grievance procedure",16,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_progressive_002,discipline,Does the document require progressive discipline or corrective action steps?,yes,"from the teacher's file when a teacher's claim that it is inaccurate has been sustained. 15.3.6 Complaints, whether verbal or written, shall not be used as the basis for corrective action if the teacher has not received notice of the complaint and its detailed substance and had opportunity to respond to the supervisor within a reasonable period of time following the school’s or district’s receipt of the complaint. T",25,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_representation_003,discipline,Does the document provide representation rights in disciplinary meetings or investigations?,yes,"the Association as the exclusive representative of the teachers provided, however, any individual teacher shall have the right to present grievances with or without representation by the Association in accordance with the Grievance Procedure provided herein (see Article 6); and provided further, that nothing in this Agreement shall be so construed as to deprive any individuals of their rights under the Utah Right t",6,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_suspension_004,discipline,Does the document state rules for suspension with or without pay?,yes,"that records in their personnel files are inaccurate are entitled to an informal hearing pursuant to Article 15.3.5. Teachers who are suspended with or without pay are entitled to an informal hearing pursuant to Article 19.3. 6.4.3 In informal hearings, all parties directly involved shall have the right to be accompanied, advised, or represented by a person of their own choosing. Informal",12,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_dismissal_005,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"all charges. 15.2 A teacher’s file will only be maintained in the District Human Resources Office for as long as a person is employed and for five years following their termination. At that time, the file 24",24,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_complaints_006,discipline,Does the document provide procedures for complaints or concerns against teachers?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,discipline_investigation_007,discipline,Does the document describe investigation procedures or administrative leave during investigations?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_procedure_001,grievance procedures,Does the document include an employee grievance or complaint procedure?,yes,"eachers provided, however, any individual teacher shall have the right to present grievances with or without representation by the Association in accordance with the Grievance Procedure provided herein (see Article 6); and provided further, that nothing in this Agreement shall be so construed as to deprive any individuals of their rights under the Utah Right to Work Law. 4.2 Bargaining Unit. The appropriate unit for purpose",6,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_steps_002,grievance procedures,How many formal grievance steps or levels are specified?,10 days,"t is unable to place teachers at the end of the surplus process prior to the beginning of a new contract year. After the surplus process is complete, the Superintendent may release as many teachers as necessary. 19.9.2 A meeting between the Superintendent, or designee, and a representative of the Association will be set at least 10 days prior to any final action by the District to reduce teac",39,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_timelines_003,grievance procedures,What key grievance timelines are stated?,6.2.1.2 The principal or district office director shall have up to 10 working days after learning of the grievance to consider the matter and give the principal’s or district office director’s answer orally to the employee. 6.2.2 Step Two - Written Grievance 6,6.2.1.2 The principal or district office director shall have up to 10 working days after learning of the grievance to consider the matter and give the principal’s or district office director’s answer orally to the employee. 6.2.2 Step Two - Written Grievance 6.2.2.1 If the grievance is not resolved,9,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_scope_004,grievance procedures,Does the document define what issues are grievable or excluded?,yes,"1.2 In order to assure that students are taught by teachers working within their areas of competence, teachers shall not, under normal conditions, be assigned outside the scope of their teaching licenses and endorsements. 11.3 District seniority of teachers shall be considered for purposes of school assignment, schedule, program, or grade level. 11.4 All regular contract teachers at a school site shall have the o",22,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_arbitration_005,grievance procedures,Does the document provide arbitration after grievance steps?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_arbitration_binding_006,grievance procedures,"Is arbitration binding, advisory, or limited?","that might have bearing on the grievance, the grievance will return to step two. 6.2.4.5 The recommendation of the hearing examiner to the Board shall be advisory only. The Board shall make a final disposition of the case within 20 working days after receiving","that might have bearing on the grievance, the grievance will return to step two. 6.2.4.5 The recommendation of the hearing examiner to the Board shall be advisory only. The Board shall make a final disposition of the case within 20 working days after receiving the recommendation(s) of the hearing examiner, unless the parties agree to an extension. The decision of the Boar",10,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,grievance_mediation_007,grievance procedures,"Does the document provide mediation, informal resolution, conflict resolution, or labor-management review before arbitration?",yes,"Impasse. If agreement is not reached on all items, either party may declare to the other in writing that an impasse exists and call for a mediator. A written request for mediation shall be considered a joint request, and the other party shall join in the request. 5.9.1 Mediation. 5.9.1.1 Within ten days after declaration of an impasse, both parties shall submit the items at impasse to a mediator throu",8,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_academic_freedom_001,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_curriculum_autonomy_002,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"s during the school year according to a schedule determined by the Committee. ARTICLE 26 DISTRICT CURRICULUM COMMITTEES 26.1 Teachers, patrons, and administrators must be involved in curriculum initiatives, processes that address or evaluate curriculum issues, and district-wide adoptions of curriculum programs or textbooks. 26.2 Under the directi",45,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_lesson_plans_003,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,"onal needs of students. Therefore, the Board will provide opportunities for the involvement and participation of teachers individually and through the Association in planning and developing the best possible programs for students and teachers of the District. ARTICLE 4 RECOGNITION 4.1 Representative. The Board recognizes the Associatio",6,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_grading_004,teacher rights and conduct,"Does the document address teacher authority or rules for grades, grade changes, or reporting student progress?",yes,"e official form provided by the Human Resources office (see Appendix C.) Applications must be supported by complete official transcripts of credit (report cards will not suffice), verifying the credit requested. Lane change will become effective on the date the completed application form, and all official documentation forms, are received by the Human Resources office. The lane",14,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_nondiscrimination_005,teacher rights and conduct,"Does the document include nondiscrimination, fair practices, or equal employment provisions for employees?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_outside_employment_006,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_dress_code_007,teacher rights and conduct,Does the document include a teacher dress code or professional appearance rule?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_ethics_008,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",yes,"available from the Association or Human Resources Office. 18.1 Sick Leave. Sick leave is to be taken only for illness, accident, or recuperation from the same. It is the professional responsibility of every professional person to use this sick leave only for the purpose intended. Any proven misuse thereof would be considered unethical, unprofessional, and in violation of the teacher's contract. Sick leave will be granted according t",30,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_drug_alcohol_009,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",yes,g areas will remain in the file: · Conduct which violates the law; · Physical contact with students; · Conduct involving drugs or alcohol; · Sexual conduct. Exception: Documentation regarding improper teacher conduct in the above areas will be removed from the file if the teacher has been exonerated of all charges. 15.2 A teacher’s file will only be maintained in,24,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_searches_010,teacher rights and conduct,"Does the document allow searches of employee property, work areas, lockers, or district devices?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_confidentiality_011,teacher rights and conduct,Does the document state confidentiality obligations for student records or personnel information?,yes,teachers. 8.2 There shall be a furnished room in each school to be used as a faculty lounge. 8.3 Each school shall have telephone service available to teachers that provides privacy of conversation. 8.4 Space in the parking lot at each school will be reserved for the parking of teachers' cars. ARTICLE 9 TEACHING HOURS AND TEACHING LOAD 9.1 Teachers shall b,18,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_mandatory_reporting_012,teacher rights and conduct,"Does the document describe mandatory reporting of child abuse, neglect, educator misconduct, or threats?",yes,9.3 School Day 9.3.1 Elementary teachers shall report to work no less than 20 minutes before the regular beginning time of the school day and shall remain on duty for at least 15 minutes after the closing time of school. 9.3.2 Secondary teachers shall report to work no less than,19,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_harassment_reporting_013,teacher rights and conduct,"Does the document describe employee duties or complaint procedures for harassment, discrimination, bullying, or retaliation?",yes,"grievance and shall thereupon determine the facts of the matter; whether or not the Agreement has been violated, misinterpreted, or misapplied; and report these determinations with recommendations to the Superintendent or the Superintendent’s designee within five working days following the meeting. 6.2.3.5 The Superintendent or the Superintendent’s designee shall make a",9,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_social_media_014,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_electronic_student_contact_015,teacher rights and conduct,Does the document regulate electronic communications with students or parents?,yes,"the schools and the promotion of education. 3.2 The Board recognizes the role of professional educators in determining and providing for the educational needs of students. Therefore, the Board will provide opportunities for the involvement and participation of teachers individually and through the Association in planning and developing the best possible programs for students and teachers of the District.",6,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_acceptable_use_016,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",yes,"Association with a listing of all new bargaining unit employees who have at that point been hired for the new school year. The listing will show the name, address, district email address, and assigned location of each employee. 29.2 On or before September 15 of each year, the Human Resources Office will provide the 46",46,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_cell_phone_017,teacher rights and conduct,Does the document regulate employee cell phones or personal devices during the workday?,yes,"lated, clean, adequate, separate rest rooms for teachers. 8.2 There shall be a furnished room in each school to be used as a faculty lounge. 8.3 Each school shall have telephone service available to teachers that provides privacy of conversation. 8.4 Space in the parking lot at each school will be reserved for the parking of teachers' cars. ARTICLE 9 TEAC",18,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_political_activity_018,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,"of leave cannot be taken retroactively and begins once signed and approved by an assistant superintendent. 18.6 Military Leave, Jury Duty Leave, and Public Office Leave. All contract teachers will be eligible for Military Leave, Jury Duty Leave, and Public Office Leave as specified in Board Policy. 18.7 Association Leave. 18.7.1 The Association will be allowed up to 120 days of Association Leav",35,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_non_duty_hours_019,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,conduct_arrest_reporting_020,teacher rights and conduct,"Does the document require teachers to report arrests, criminal charges, convictions, or certification actions?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"oyee that have an affect or impact on the teacher’s employment. Refer to Administrative Memo #106. ARTICLE 13 PROTECTION OF TEACHERS FROM ASSAULTS 13.1 Teachers shall report in writing, as soon as possible to their principal/supervisor, any assault suffered in connection with their employment. The principal/supervisor will forward a copy to School Leadership and Improvemen",23,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_property_damage_003,safety and working conditions,"Does the document reimburse or protect teachers for personal property damage, theft, or loss at work?",yes,e shall in no event be deducted from any sick or personal leave to which such teacher is entitled. 13.5 The Board agrees to reimburse the teacher the market value of any personal property damaged or destroyed as a result of assault suffered in connection with the teacher’s employment. 23,23,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_injury_reporting_004,safety and working conditions,Does the document specify how teachers report workplace injuries or unsafe conditions?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_student_discipline_005,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"ARTICLE 12 DISRUPTIVE STUDENT BEHAVIOR The Board, Administration, and Association believe that educators need to be able to teach without disruptions from disorderly students and are in full support of teachers, principals, and school staff in their duties to operate safe, orderly schools and cla",23,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_remove_student_006,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,"ARTICLE 12 DISRUPTIVE STUDENT BEHAVIOR The Board, Administration, and Association believe that educators need to be able to teach without disruptions from disorderly students and are in full support of teachers, principals, and school staff in their duties to operate safe, orderly school",23,medium,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_restraint_seclusion_007,safety and working conditions,"Does the document address physical restraint, seclusion, time-out, or crisis intervention procedures?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_emergency_closure_008,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"hich Teachers Will Be Declared Surplus 16.4.1 Transfers of surplus teachers may become necessary at the end of the school year because of enrollment decline, school closure, or change in school program. 27",27,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_environment_009,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_security_measures_010,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"ns and timelines of Memorandum 56 will be given 12 percent of their final base contract salary each year for five consecutive years or until eligible for full Social Security benefits (by July 1 of that year), whichever occurs first. Early retirement stipends will cease upon the death of the retiree. The payments will be deposited into a 403(b) Special Pay Plan beginning the first September 15 following the la",43,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,safety_weapons_011,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,No discussion found in extractable text for this specific element.,not_applicable,medium,
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_supplies_001,amenities and resources,"Does the document state that teachers will receive instructional materials, supplies, textbooks, or equipment?",yes,"dministrators must be involved in curriculum initiatives, processes that address or evaluate curriculum issues, and district-wide adoptions of curriculum programs or textbooks. 26.2 Under the direction of the Educator Support and Development Division, all task forces, committees, and boards convened to address curriculum matters shall have representation of teachers, patrons, and administrators among their membersh",45,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_supply_allowance_002,amenities and resources,"Does the document provide a classroom supply allowance, reimbursement, or professional account?",54.00,"8.00 3 Days Per Week $54.00 In addition to the above automobile allowances, all employees of the District are entitled to mileage reimbursement according to the terms of Administrative Memorandum Number Thirty-Five. 15",15,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_technology_device_003,amenities and resources,"Does the document state that teachers receive computers, laptops, email, software, or equivalent technology access?",yes,"Association with a listing of all bargaining unit employees currently on the computer file. The listing will show the name, address, email address, and assigned location of each employee. ARTICLE 30 BULLETIN BOARD SPACE The Association shall have t",47,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_phone_voicemail_004,amenities and resources,"Does the document provide teacher telephones, voicemail, or communication tools?",yes,"one per month beginning in the 2021-2022 school year. 9.4.2 Faculty meetings are to be used to manage the logistical operations of the school and to enhance communication with the faculty. For the 2020-2021 calendar years, one faculty meeting per month in September, November, February, and April may be used for professional development and shall not exceed 60 minutes. 9.5 Duty Free Lunch. All tea",19,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_workspace_005,amenities and resources,"Does the document provide desks, storage, offices, secure space, or work areas for teachers?",yes,"District and Association will jointly develop an FTE calculation grid. ARTICLE 8 TEACHER FACILITIES 8.1 Each school will be provided with well-ventilated, clean, adequate, separate rest rooms for teachers. 8.2 There shall be a furnished room in each school to be used as a faculty lounge. 8.3 Each school shall have telephone service available",18,high,LLM-assisted full-text review.
granite_school_district__professional_agreement_with_gea_2020_2023__7844d12c,professional_agreement_with_gea_2020_2023.pdf,resources_lounge_workroom_006,amenities and resources,Does the document provide teacher lounges or workrooms?,yes,"Each school will be provided with well-ventilated, clean, adequate, separate rest rooms for teachers. 8.2 There shall be a furnished room in each school to be used as a faculty lounge. 8.3 Each school shall have telephone service available to teachers that provides privacy of conversation. 8.4 Space in the parking lot at each school will be reserved for the parking of teachers' cars.",18,high,LLM-assisted full-text review.
