document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,At least one appraisal each year with multiple opportunities for formal and/or informal observations.,"(a) at least one appraisal each year; ... (c) multiple opportunities for classroom observations, both formal and/or informal",167,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Clearly Outstanding, Exceeds Expectations, Meets Expectations, Below Expectations, Unsatisfactory, and Proficient.",Clearly Outstanding ... Exceeds Expectations ... Meets Expectations ... Below Expectations ... Unsatisfactory ... 'Proficient' standard ... 'Exceeds Expectations' standard,177,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",Yes. Uses student outcomes via 'performance of the teachers' students' as a criterion.,"criteria based on observable, job-related behavior, including: ... 2. performance of the teachers' students.",167,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,a conference between the teacher and the appraiser that is diagnostic and prescriptive with regard to remediation needed in overall performance by category; ... a Teacher in Need of Assistance Plan;,"166, 167, 170",high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,"An employee whose annual evaluation is less than satisfactory will not be given the pay increase. A less than satisfactory performance shall be an evaluation with two or more domains scored “Unsatisfactory,” or “Unsatisfactory” in the same domain for two consecutive years.",150,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",no,"Each teacher is employed on either a probationary, term, or a continuing contract. Full details on employment practices, renewals, terminations, hearing appeals, etc. may be found in Board Policies DC, DCA, DCB, DCC, DCD, DCE, DFBB, AND DFE.",164,high,"The document explicitly defers definitions and full details regarding these contract statuses to separate Board Policies, confirming that this agreement itself does not define them. The 'no' answer is correct. [recall-recovery]"
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,Complaints concerning the proposed nonrenewal of a term contract issued under Chapter 21 of the Education Code shall be submitted in accordance with DFBB.,55,high,"Stage 1 incorrectly marked as not_discussed. Page 55 explicitly states that complaints regarding proposed nonrenewal shall follow the procedures in policy DFBB, directly answering the question about nonrenewal notice/hearing/appeal rules. [recall-recovery]"
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,no,The superintendent will consider campus seniority and principals' recommendations in making assignments and reassignments.,166,high,The quoted passage mentions 'campus seniority' as a factor in transfer decisions but does not provide a definition. No definition or further elaboration on seniority appears anywhere in the provided document excerpt. Revised to 'no'. [recall-recovery]
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Requests must begin with notification of the principal or immediate supervisor, with procedural questions directed to the Director of Human Resources or Director of Ancillary Personnel. Transfers are evaluated based on administrative priorities, available vacancies, employee qualifications/certification, and campus/worksite needs. Requests are not guaranteed.","While all requests for transfers initiated by employees should begin with notification of the principal or immediate supervisor, questions about the procedure and transfer periods should be directed to: Contract professionals: Director of Human Resources (281/517-2680) Paraprofessionals/hourly wage employees: Director of Ancillary Personnel (281/897-4033). An employee-initiated request for transfer of assignment does not guarantee that such a transfer will be made because each request has to be considered in terms of factors such as: 1. priority and number of transfers which have to be made for administrative reasons (boundary changes, new campuses, returns from leave, etc.); 2. available vacancies; 3. qualifications/certification of the requesting employee; and, 4. campus/worksite needs (principal’s/administrator’s judgment).",52,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"The superintendent has the right to make changes in teaching and building assignments, subject to provisions of Section 11.202(b) of the Texas Education Code, which are determined in the best interest of the district and of those involved. The superintendent will consider campus seniority and principals' recommendations in making assignments and reassignments.",166,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Separation from the district may occur due to conditions beyond employee control, such as budget limitations, school closing, reorganization, or other administrative reasons. The process used when circumstances permit: (1) The superintendent/designee identifies classifications/positions for elimination; (2) If multiple employees share the same classification and not all positions are eliminated, the district compares ability, performance, fitness, and other relevant criteria to determine who is separated.","Employees may be separated from the district because of conditions or circumstances beyond their control, such as budget limitations, elimination of positions due to a school closing, reorganization, or other reasons deemed necessary by the administration. When circumstances permit, as determined by the administration, the following process may be used. 1. The superintendent or his/her designee shall identify classifications or position(s) within classifications for elimination. 2. If more than one employee possesses the same classification... the ability, performance, and fitness of the employee(s) involved shall be considered as compared to other members in the same job classification, along with any other relevant criteria identified by the administration.",186,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,The employee must have been employed by the district for at least three years and hold a term or continuing contract with the district to be eligible to apply.,132,high,[recall-recovery]
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"1. Teaching credentials; a. Valid Texas Teacher Certificate - If a certificate is in the process of being issued, the district requires a letter from the college stating that all requirements have been met, and that application has been made for the employee's certificate.",42,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,for good cause as determined by the superintendent or his/her designee.,183,medium,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"Disciplinary measures, or termination as the circumstances warrant, may be applied for misconduct in the work place. Corrective discipline may be initiated at the most appropriate level, based on each case and its severity. When applying corrective discipline, action may be taken as the supervisor deems appropriate from one or more measures that include, but are not limited to: 1. coaching session... 2. oral reprimand... 3. written reprimand... 4. administrative leave with pay... 5. administrative suspension without pay; 6. administrative leave without pay... 7. demotion... 8. termination... Examples of offenses warranting immediate dismissal include, but are not limited to, the following: a. adjudication... b. fighting... c. carrying weapons... d. stealing... e. unauthorized use... f. malicious mischief... g. altering... h. drinking... i. use of narcotics... j. disorderly... k. falsification... l. falsifying... m. possession... n. leaving work... o. excessive absences... p. no show... q. unsatisfactory performance... r. any violations... s. for good cause",181,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",yes,"During the school year, an employee shall not privately tutor for pay a student the employee also teaches or serves. An employee shall disclose in writing to his or her immediate supervisor any private tutoring of other district students for pay.",37,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",yes,All professional employees shall be expected to adhere to the standards of conduct set out in the “Code of Ethics and Standard Practices for Texas Educators.” [See DH (EXHIBIT)] Professional employees shall also be expected to comply with the standards of conduct set forth in this Employee Handbook.,26,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",yes,"It is the policy of the Cypress-Fairbanks Independent School District to provide an alcohol and drug-free workplace. ... The possession, use or being under the influence of alcohol, drugs or narcotics as defined in the Texas Controlled Substances Act ... is prohibited",46,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,yes,"“Electronic media” includes all forms of social media, such as text messaging... social network sites (e.g., Facebook, MySpace, Twitter, LinkedIn)... The employee is prohibited from communicating with students through a personal social network page; the employee must create a separate social network page (“professional page”) for this purpose.",32-33,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",yes,"School district telephones are for district business; and personal use should be incidental and should not interfere with job performance. / Employees are not to possess at their place of work or in district vehicles, distribute, or access via the district’s network, materials of a pornographic nature.","32, 36",high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,yes,"The Texas educator shall comply with standard practices and ethical conduct toward students, professional colleagues, school officials, parents, and members of the community and shall safeguard academic freedom.",153,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,"Neither the Board nor any administrator shall directly or indirectly coerce any teacher or employee to refrain from participating in political affairs in his or her community, state or nation.",147,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,yes,"Neither the Board nor any administrator shall directly or indirectly coerce any teacher or employee to refrain from participating in political affairs in his or her community, state or nation.",147,high,"Stage 1 incorrectly coded as not_discussed. Page 147 explicitly protects employees from coercion regarding participation in political affairs in their community, state, or nation, which directly constitutes a provision protecting personal affairs/conduct during non-duty hours. [cross-question]"
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,All employees shall adhere to district safety rules and regulations and shall report unsafe conditions or practices to the appropriate supervisor.,31,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"PHYSICAL ASSAULT LEAVE

In addition to other days of leave provided, an employee who is physically assaulted during the performance of regular duties is entitled to the number of days of leave necessary to recuperate from all physical injuries sustained as a result of the assault, but not to extend more than two years beyond the date of the assault.",137,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"Procedures for reporting, investigating, and discipline for incidents of discrimination, harassment and/or bullying may be found in Board Policy FFH (Local) and FFI (Local).",31,medium,"Answer retained as yes since it explicitly acknowledges the existence of procedures, but confidence reduced to medium because the handbook only references external Board Policies rather than detailing the procedures directly."
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"Should road and/or weather conditions be such that school operations are threatened, the following procedures shall be followed: ... Automated calls will be placed to student and employee emergency contact numbers beginning at 5:30 a.m. Email and text messages will be sent at the same time to those with information on file.",9,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"POLICE DEPARTMENT/SECURITY
11200 Telge Road
Cypress, Texas 77429
(281) 897-4337 (administrative, non-emergency, and alarm system assistance)
For an in-progress police emergency – 832-237-CFPD (832-237-2373)",9,high,"Corrected answer from 'no' to 'yes'. The evidence explicitly mentions 'POLICE DEPARTMENT/SECURITY' and provides contact information for alarm system assistance and emergency police response, directly addressing security staff and personal security measures. Per guidelines, a 'no' answer citing on-topic evidence is self-contradictory and must be revised to 'yes'. [recall-recovery]"
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,yes,"The district prohibits the use, possession, or display of any firearm, illegal knife, club, or prohibited weapon, as defined at FNCG, on district property at all times. The prohibition includes firearms in vehicles on school property. Exceptions to this policy occur when (1) use or possession of a firearm by a specific employee is authorized by Board action (See CKE); or the use, possession, or display of an otherwise prohibited weapon takes place as part of a district-approved activity supervised by proper authorities.",34,high,
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes," requirements for teacher orientation; and,",167,high,Changed from not_discussed to yes. The document explicitly lists 'requirements for teacher orientation' as a covered topic in the separate Professional Development appraisal publication. [cross-question]
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",not_discussed,,not_applicable,high,"The provided document excerpt only covers pages 1-11. No mention of teacher leadership roles, instructional coaches, or practice-related councils/committees exists in the provided text."
cypress_fairbanks_independent_school_district__cyfair_employee_handbook_16_17__f9a74d14,CyFair_Employee_Handbook_16-17.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",not_discussed,,not_applicable,high,"The provided document excerpt only covers pages 1-11. No mention of career ladders, advancement pathways, or differentiated career roles exists in the provided text."
