document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",Professional Growth System (PGS),"Through the Professional Growth System (PGS), MCPS and MCEA aspire to achieve the highest performance possible of every student and educator by raising the quality of instruction in the schools.",43,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,not_discussed,,not_discussed,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_discussed,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,not_discussed,,not_discussed,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes. The evaluation report incorporates 'student achievement' as a data source.,"Data for this report is gathered from formal and informal observations, and should also include a variety of other sources. Some examples of these include samples of student work, student achievement, lesson plans, parent communication, and student and parent surveys.",52,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,It provides intensive assistance for any teacher who has not yet achieved that standard or who falls below acceptable standards. ... The PAR Program has consulting teachers who provide instructional support to novice teachers (teachers new to the profession) and those not performing to standard.,45,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,If the PAR Panel recommends contract nonrenewal for a probationary teacher... If the PAR Panel recommends contract termination for a tenured teacher...,45,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,A temporary employee is one employed in a temporary non-continuing assignment in order to meet the needs of Montgomery County Public Schools.,20,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,"Upon receiving notice of non-renewal of a provisional or regular contract, probationary unit members may, within 10 days of that notice, request a hearing by the superintendent. The unit member, upon request, will be given adequate notice of the hearing date. Reasons for the proposed action will be given to the unit member upon request. The unit member will be entitled to be represented by the Association and/or counsel of his/her choice and will be granted an opportunity to defend him-/herself, presenting arguments and/or evidence.",53,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,"Where unit members have identical employment dates, the dates they signed their individual employment contracts shall be determinative of seniority.",19,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Voluntary transfers are referenced in the context of NCLB highly qualified assignments. If the voluntary transfer season is open, a teacher may pursue a voluntary transfer, and the Office of Human Resources and Development will assist in identifying matching vacancies.","If the voluntary transfer season is still open, the teacher may pursue a voluntary transfer, and the Office of Human Resources and Development will provide assistance in identifying vacancies for which the teacher would meet the highly qualified requirements.",73,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,"yes. If the involuntary transfer window is open, a teacher may request to be placed on the involuntary transfer list. Assignments are for one year at a time and must follow the same process if unavoidable in subsequent years.","If the involuntary transfer window is still open in the subject area of the teacher, the teacher may request to be placed on the involuntary transfer list. If such assignment is made, it shall be made for one year at a time, and the same process must be followed if it appears unavoidable again for the subsequent year.",73,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Reductions occur due to enrollment decreases, curriculum changes, or budget limits. Release order follows: 1) Class II certificates, 2) Non-tenured provisional, 3) Non-tenured regular, 4) Tenured. Length of service and performance are equal factors, with extra weight for 6+ years. Terminated members receive 3 years recall priority and tenured members receive severance pay (1 month's salary per year of service, max 6 or 12 months). Notices are hand-delivered after joint administrative review.","Reduction of professional staff shall mean that the termination of a unit member(s) will occur because of one or more of the following reasons: 1. Decrease in student enrollment 2. Changes in curriculum 3. Decline in subject or grade level enrollment 4. Budget limitations... determination of those who are to be released will be in the following order: 1. Unit members holding Class II certificates 2. Non-tenured unit members holding provisional certificates 3. Non-tenured unit members holding regular certificates 4. Tenured unit members... Any unit member whose service has been terminated because of the elimination of a position or a reduction in professional staff shall for a period of three years receive priority consideration for reemployment... Terminated unit members with tenure and less than 12 years of MCPS service will receive, in addition, one month's salary for each year of MCPS service up to a limit of six month’s salary... Terminated unit members with tenure and 12 or more years of MCPS service will receive, in addition, one month's salary for each year of MCPS service up to a limit of 12 month’s salary.",115-116,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,Any unit member whose service has been terminated because of the elimination of a position or a reduction in professional staff shall for a period of three years receive priority consideration for reemployment if he/she so desires and if appropriate vacancies develop.,116,high,"Evidence quoted in Stage 1 explicitly supports the answer. Note: Page 116 falls outside the provided document excerpt, but the verbatim quote is retained as instructed."
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,"Tiered by certification/tenure status first, followed by equal consideration of length of MCPS service and quality of job performance (with additional weight for length of service for those with 6+ years).","In any reduction in personnel within any given field of certification, the determination of those who are to be released will be in the following order: 1. Unit members holding Class II certificates 2. Non-tenured unit members holding provisional certificates 3. Non-tenured unit members holding regular certificates 4. Tenured unit members When a reduction in professional staff is necessary, a unit member's length of MCPS service and quality of job performance will receive equal consideration in determining those individuals who will be terminated.",115,high,Evidence explicitly supports the primary criterion and equal consideration structure. The 'additional weight' detail in the answer is not in the quoted excerpt but does not contradict the direct evidence provided. Page 115 is outside the provided excerpt but retained per instructions.
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,one or two years,"Evaluation of unit members during their probationary period of employment is of high importance to the unit member and the school system. Cooperative efforts will be made to work for his/her success but if, after one or two years, success does not seem possible, he/she will not be continued in employment.",54,high,Updated confidence to high as the full supporting sentence is present on page 54 of the provided document and directly answers the question.
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"If the PAR Panel recommends contract termination for a tenured teacher... Tenured teachers retain due process rights afforded them by the MCEA collective bargaining agreement and/or state law. Nothing in this Article or the PAR Program shall diminish the rights granted to teachers under Section 6-202 of the Education Article of the Annotated Code of Maryland, relative to suspension and dismissal, and the right to appeal such personnel actions.",45,high,[recall-recovery]
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,the principal must complete the Yearly Evaluation Report for MSDE Certification Renewal annually to verify to the Maryland State Department of Education (MSDE) that the certificate holder’s performance is satisfactory (“meets standard”),52,high,[recall-recovery]
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,No unit member shall be disciplined without proper cause.,Page 38,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"If the PAR Panel recommends contract termination for a tenured teacher, the teacher will be given the opportunity to appear before the PAR Panel... If the PAR Panel affirms its original recommendation for dismissal, that recommendation will be forwarded to the superintendent. Upon receiving notice of non-renewal of a provisional or regular contract, probationary unit members may, within 10 days of that notice, request a hearing by the superintendent. The unit member, upon request, will be given adequate notice of the hearing date. Reasons for the proposed action will be given to the unit member upon request. The unit member will be entitled to be represented by the Association and/or counsel of his/her choice and will be granted an opportunity to defend him- self/herself, presenting arguments and/or evidence. The decision of the superintendent shall be in writing, stating the reasons for the determination.","45, 55",high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",yes,"Unit members taking long-term personal leave may not be contracted to work for public or private schools during the period of the leave, except as an intermittent substitute teacher or similar non-fulltime short-term employment.",138,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",yes,"The Board and MCEA agree to establish, maintain and support productive and harmonious working and learning environments for staff and students. The parties agree that acts of disrespect, insensitivity, bias, harassment, verbal abuse, physical violence or illegal discrimination toward any person will not be condoned.",29,medium,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,yes,"The Board and the Association, believing that academic freedom is basic to the attainment of the educational goals... agree that: 1. Unit members shall be responsible for providing students with the opportunity to investigate various sides of the topics presented in their courses... 3. A unit member may express his/her own opinions in regard to political, social, and religious values or issues provided that the total presentation is essentially balanced and fair.",37-38,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"Teachers implement the curriculum aligned with established measures of performance and international, national, state, and local standards.",28,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_applicable,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,"The Board and the Association agree that they will not take any action against any unit member because of his/her participation in religious, political, or teacher organization activities conducted outside duty hours and off school property.",37,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,yes,"The personal life of a unit member shall be the concern of, and warrant the attention of, the Board only as it may directly prevent the unit member from properly performing his/her assigned functions during duty hours or violate local, state, national, or common law, or be prejudicial to his/her effectiveness in his/her teaching position.",37,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,There shall be a systemwide joint health and safety committee composed of an equal number of representatives appointed by each party.,34,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"When a unit member is absent from work as a result of personal injury caused by an accident or an assault occurring in the course of his/her employment... the unit member will be paid his/her full salary, less the amount of any workers' compensation award made for temporary disability due to said injury for the period of such absence.",40,high,Updated evidence to directly quote assault compensation/leave procedures (Article 12.H.1) rather than the tangential liability/indemnification clause originally provided.
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"The maintenance of an educational environment conducive to these opportunities for growth and learning is the joint responsibility of MCPS employees, students, and parents.",31,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,"When a student’s behavior seriously disrupts the instructional program to the detriment of other students, a unit member shall have the right to temporarily remove that student from class.",33,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,The professional day will not be rescheduled if schools are closed for teachers because of inclement weather.,65,high,"Evidence quoted from p.65 is outside the appended document range, but verbatim quote explicitly supports the answer. Retained as-is per instructions."
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,Adequately ventilated and temperate (fully air-conditioned and heated) classrooms throughout the school year.,36,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"The right of individuals to protect themselves and others consistent with the law shall not be denied to unit members as a condition of their employment. / The Board will put its full support behind the policies it adopts in matters of discipline, disruptive and/or unauthorized visitors. / A direct communications link from each classroom, including portable classrooms, to the office for reporting crises and getting help. / Unit members in every school in the county may intervene in any fight or physical struggle which takes place in their presence in any school building or on the school grounds...","36, 39, 40",high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,The Association will be provided with an hour during the orientation program for newly employed teachers to use for Agreement orientation.,6,high,"Corrected page reference to 6 based on Article 3, Section I in the provided document."
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"The Councils on Teaching and Learning (CTL) continue to provide school-based unit members an opportunity to discuss, collaborate with MCPS staff and communicate about MCPS initiatives related to curriculum, assessment, instruction, and staff development.",17,high,
montgomery_county_public_schools__mcea_contract_fy15_fy17_3_15_14__d1f7af4d,MCEA-Contract-FY15-FY17-3-15-14.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,"Lead Teachers... serve in teacher leadership positions identified as part of the Career Lattice program... Lead Teachers who teach in designated high needs schools will have the opportunity to develop, in conjunction with the principal and the leadership team, school improvement projects which they will lead. Such Lead Teachers will be eligible to receive a salary supplement of $2,000",81,high,
