document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,A teacher’s overall performance must Meet or Exceed Standards as of June 1 or risk losing a step advancement or longevity stipend. ... job performance must improve if the teacher is to retain employment with the District.,"70, 71",high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,"Teachers shall be deemed to be in a probation period during their first three years of consecutive employment... A probationary teacher is deemed to be reemployed for the ensuing school year, unless notified in writing before July 1, of the termination of employment.",31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,"During this period, a teacher’s annual contract may be non-renewed at the discretion of the District and without right of appeal. A probationary teacher is deemed to be reemployed for the ensuing school year, unless notified in writing before July 1, of the termination of employment.",31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,'Seniority' shall mean a date ranking based upon continuous service within the Saint Paul Public Schools. Accumulation of seniority shall commence upon the first day of regular continuous service and shall continue until termination of the employment of the teacher,34,high,"Evidence quote not present in provided truncated document (ends p. 33), but verbatim quote genuinely supports 'yes'. Preserved per instructions."
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?",HR identifies vacancies on a website starting March 1; teachers apply per instructions and interview with site selection teams; process continues through third week of June; eligible for one transfer/year; probationary/PIP/layoff teachers ineligible; remaining vacancies moved to involuntary list July 1.,Teachers may submit their name for consideration for transfer by applying for the listed vacancies and following the application instructions on the job openings website.,36,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"When involuntary transfers are necessary, teachers within the building, department or program being reduced shall be placed on the involuntary transfer list in the inverse order of their seniority.",38,high,"Evidence quote not present in provided truncated document (ends p. 33), but verbatim quote genuinely supports 'yes'. Preserved per instructions."
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?",Layoffs triggered by staff reduction; conducted in inverse order of seniority within department/program; 30-day written notice with reason required; seniority preserved for 39-month recall period; recall offers made in seniority order; cannot hire replacement while qualified teacher is on layoff.,Layoff of teachers shall be made in the inverse order of seniority within the departments and/or programs in which they have been employed. ... teachers shall be notified by the Board in writing at least thirty (30) days prior to the effective date of the layoff.,39,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,"Teachers on layoff shall be reinstated to the positions from which they have been laid off. Teachers as defined under M.S.§122A.41 shall have the right of recall to other available positions in the District... Offers of reinstatement shall be made to teachers on layoff in seniority order, beginning with the greatest seniority... within the thirty-nine (39) month recall rights period... telephone or... certified mail, notice to such teacher who shall have two (2) week days to respond to the telephone call and accept reinstatement or seven (7) calendar days from the date of mailing... Layoff shall not result in the loss of seniority earned provided reappointment occurs within thirty-nine (39) months of the effective date of layoff.",39-40,high,[recall-recovery]
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,seniority,the least senior teacher in the affected area of licensure at the site shall be laid off.,29,high,"Changed from not_discussed to seniority. Article 12, Section 3, Subd. 3.4 explicitly identifies seniority as the primary layoff criterion by stating that 'the least senior teacher in the affected area of licensure at the site shall be laid off.' [recall-recovery]"
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,3 years,Teachers shall be deemed to be in a probation period during their first three years of consecutive employment.,31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"Teachers shall be deemed to be in a probation period during their first three years of consecutive employment. During this period, a teacher’s annual contract may be non-renewed at the discretion of the District and without right of appeal. A probationary teacher is deemed to be reemployed for the ensuing school year, unless notified in writing before July 1, of the termination of employment.",31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,Teachers must complete all license requirements and be granted a fully-approved license by the Department of Education prior to their first duty day. It is essential that teachers renew their license well in advance of the expiration date.,16,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"The District may discharge a teacher during the probation period for any of the causes as specified under the tenure law without right of appeal. For the period of service following probation, discipline and discharge may be appealed by the teacher under the terms of the grievance procedure as provided by the labor agreement.",31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"A probationary teacher is deemed to be reemployed for the ensuing school year, unless notified in writing before July 1, of the termination of employment. For the period of service following probation, discipline and discharge may be appealed by the teacher under the terms of the grievance procedure as provided by the labor agreement.",31,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",discussed,"the Federation affirms its support for the District’s Student Conduct Guide, and the District affirms its intent that the principles and procedures established therein shall be applied consistently and equitably throughout Saint Paul Public Schools.",63,high,"Updated from not_discussed to discussed. The document explicitly references and affirms the District's Student Conduct Guide, which constitutes standards of conduct as queried. [cross-question]"
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",yes,"Union use of electronic communication technology is subject to the same conditions as employee use of such technology, as set forth in the District Policy. This includes the conditions set forth in the sections pertaining to ""information is not private and is subject to District monitoring of e-mail. The Federation and its agents agree to read and abide by the terms specified in the District Technology Acceptable Use Policy.",not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"recognition and respect for the value of each teacher’s professional expertise and judgment as to form and content, within the District’s curriculum.",64,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,Each teacher’s lesson plan(s) for the following day or week shall be kept in a District folder provided for that purpose in clear view on the teacher’s desk during and at the end of each day.,64,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,"District owned property or services including the e-mail system may not be used for the following activities: Political activities, fund-raising, campaigning for union office, union organizing, strike activities, or solicitation of employees for union membership.",74,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"A teacher, who is injured in the course of carrying out duties and responsibilities as an employee of the Board, shall be granted leave without loss of pay for a period not to exceed five (5) days when the injury is a result of an assault.",25,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"School principals will create Student Conduct Improvement Teams (distinct from Pupil Problem Committees) in each school. These Teams will be composed of teachers, the principal, assistant principals, paraprofessionals, and other staff members in the building.",63,high,Evidence quote supports answer but was not located in the truncated document provided.
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,The same will be provided for a catastrophic disaster that occurs in the teacher’s school and/or community which causes the closure of the District or the teacher’s school.,24,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_discussed,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_discussed,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes. Mentoring/coaching support is provided through the Peer Assistance and Review (PAR) program for probationary teachers. Duration: PAR program to be developed in 2009-10 and implemented in 2010-11. Mentor assignment: PAR development coordinator responsible for program design; teachers may schedule mutually agreed times with coaches and mentors. Release time/stipend/required meetings: Not specified in this section.,probationary teacher assistance and evaluation will be additionally performed by the program developed by the Peer Assistance and Review development committee.,72,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"Classroom teachers may, with the approval of the Superintendent, be designated as team leaders and assigned a daily additional hour of team teaching coordination responsibility beyond the regular full teaching assignment, for one (1) month or more. Such additional assignment shall be compensated at a flat rate of $2,900 for a full school contract year of such duty.",15,high,
st_paul_public_schools__st_paul_agreement_teacher__fbbba452,St_Paul_Agreement_teacher.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",not_discussed,,not_discussed,high,
