document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,"Yes. District reserves the right to transfer educators lacking appropriate certifications. Criteria for staffing needs apply sequentially: least seniority in the grade/subject area being eliminated (with specific calculations for part-time and job-share staff). Prep-time teachers are exempt unless their positions are eliminated. Educators may remain if a vacancy opens in their licensed area before placement. A conference with the principal must occur to explain reasons; further discussion/appeal goes to the Superintendent, whose decision is final. District cannot guarantee same assignment but makes reasonable efforts. Waivers possible for critical-need schools.","The District administration reserves the right to transfer to another school, educators who do not possess certifications or endorsements appropriate to the subject areas they are teaching. ... when an involuntary transfer is necessary... the following criteria shall be applied in sequential order... The teacher in the grade level or subject area where the position is being eliminated who has the least overall seniority in the District will be identified as the one for transfer. ... An involuntary transfer or reassignment will be made only after a conference between the teacher(s) involved and the principal(s) involved... Following such a conference, the decision of the Superintendent shall be final.",45-47,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Triggers include decreasing enrollment, service discontinuance, revenue shortages, or consolidation. Involuntary transfer procedures apply first. District identifies affected staff by July 1 (or mid-year if needed). Association receives prior notice with reasons and impact. Retention preferences: 1) not rated ineffective, 2) no recent discipline, 3) appropriate license/endorsements, 4) career status, 5) committee review based on school needs. Affected staff must reapply for recall within 12 months; career employees are referred to schools. Early retirement incentives apply to those within 3 years of eligibility.","A reduction of staff may be necessary because of decreasing student enrollments in the District, discontinuance of a particular service, or unanticipated shortages of revenue... If a reduction in staff is necessary, the involuntary transfer procedures shall be applied first. As soon as possible but no later than July 1... the District shall begin identifying individuals subject to reduction in staff. The following retention criteria shall apply... (i) First retention preference shall be given to employees whose performance was not rated as ineffective... (ii) Second retention preference... no disciplinary action... (iii) Third retention preference... license and/or certifications... (iv) Fourth retention preference... accomplished career status. Employees affected by a necessary staff reduction must submit an employment application... Career employees that apply for re-employment within twelve (12) months... shall be referred to schools.",47-48,high,"Provided document text truncates at p.48, but Stage 1 evidence accurately captures Section 5.6.1. Verified consistency."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes. Recall period: 12 months for career employees to apply. Order/notice/response deadline: Not specified. Benefit restoration: Salary placement per Salary Determinations Section.,Career employees that apply for re-employment within twelve (12) months of the necessary staff reduction shall be referred to schools for consideration for appropriate positions. The salary schedule placement of a rehired employee shall be according to provisions in the “Salary Determinations” Section.,48,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,discussed_unclear,First retention preference shall be given to employees whose performance was not rated as ineffective in any standard/indicator on their most recent evaluation report.,47,low,"Revised to discussed_unclear. The quoted evidence only explicitly supports the performance evaluation criterion. The additional criteria listed in the original answer (no disciplinary action, appropriate license/endorsements, career status, committee determination) are not verified by the provided text or evidence."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"Educators are expected to be properly licensed and endorsed for the subject(s) for which they are assigned. However, no educator shall be required to become licensed or endorsed in a subject for which they are not assigned.",41,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",not_discussed,,not_discussed,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"5.6. Contract Non-Renewal or Termination Due to Necessary Staff Reduction... A reduction of staff may be necessary because of decreasing student enrollments in the District, discontinuance of a particular service, or unanticipated shortages of revenue following budget adoption or school consolidation.",47,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",yes,11. Davis School District Employee Code of Ethics,1,high,"Updated from not_discussed to yes. The Table of Contents explicitly lists the Code of Ethics as Section 11, confirming its inclusion in the document."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",discussed_unclear,"The Board especially recognizes the value of teachers' participation in the following areas: (1) Evaluation, review, selection and development of curriculum materials.",55,medium,"Stage 1 evidence refers to teacher 'participation' in curriculum decision-making, not independent 'discretion' over curriculum, lesson content, methods, or materials. The passage describes shared decision-making/input rather than autonomous teacher discretion."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,"Under normal circumstances, the teacher has the responsibility to provide the substitute with appropriate lesson plans, seating charts and classroom procedures.",59,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,discussed_unclear,Civil or political activities requiring temporary full-time involvement for one academic year.,34,medium,"Stage 1 evidence lists political activities as a permissible reason for an unpaid academic year leave, but does not explicitly restrict or protect political activity by teachers in general (e.g., off-duty conduct or free speech). The passage is tangentially related to the question."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,"The District will take affirmative steps to provide a safe and secure working environment for all educators. In compliance with School Board policy regarding safety, safe schools, and emergency preparedness, each school will develop individual plans that include procedures for inappropriate school disruptions by students and/or adults.",61,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,6.13 Employee Assaults... 6.13.4 Reimbursement of Expenses... The Board shall consider request for reimbursement of expenses incurred from personal property loss or medical or other services necessary as a result of an assault upon the educator’s person... Reimbursement may include full salary if approved.,62,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,6.14 Student Discipline Procedures Schools shall develop school-wide discipline plans that provide for the removal of students exhibiting persistent or dangerous behaviors that disrupt the learning of other students in the classroom.,63,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"When schools are closed for emergency situations, educators need not report to work that day... When a late start for students is announced, educators are expected to report to work as soon as safety allows but no later than thirty (30) minutes before the scheduled student arrival time without adjustment to compensation.",64,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,"the space must have adequate light, ventilation, heat, electrical connections and furniture. Any educator who feels that the space to which he/she has been assigned is not adequate and that such inadequacy will impact his/her ability to work effectively with students shall be entitled to a review of that workspace. Such review will be conducted by a team containing one representative designated by the superintendent and one representative designated by the Association.",61,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_applicable,high,"The provided document excerpt ends on page 47, prior to the 'Workplace Conditions' section (page 54 per TOC). No mentions of security staff, building access, visitor controls, cameras, or weapons are found in the text. Stage 1 answer is correct."
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,No provisions regarding employee obligations or restrictions related to weapons are present in the provided excerpt. Stage 1 answer is correct.
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"During the first three (3) years of a teacher's experience in the education profession, it is important to provide additional administrative support and limit extra-duty assignments.",59,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,The Board has established in each school a Joint Staff School Committee to provide effective involvement of teachers. ... Each school shall receive base funding for Instructional Improvement Leaders (IIL)... The JSSC will determine who will receive a stipend and the amount of each stipend.,55,high,
davis_school_district__davis_sd_2022_2023__fe1c4b6d,Davis_SD_2022-2023.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_doc_type_001,document metadata,What type of district document is this PDF?,CBA,MASTER CONTRACT ... it is hereby agreed as follows:,"1, 15",high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_effective_dates_002,document metadata,What school years or effective dates does the document cover?,"July 1, 1999 (amended October 19, 2000)","MASTER CONTRACT JULY 1, 1999; entered into this 19th day of October, 2000, as amended","1, 15",high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_bargaining_unit_003,document metadata,Which employee group or bargaining unit is covered?,"Teachers, including department chairpersons, classroom teachers, guidance counselors, school social workers, attendance teachers, school psychologists, reading teachers, ESEA teachers, librarians, speech therapists, helping teachers, administrative assistants, teachers-in-charge, reading specialists, day school Adult Learning teachers, J.R.O.T.C. teachers, and others paid on the teacher's salary schedule.","The Board hereby recognizes the Federation as the exclusive representative of all department chairpersons, classroom teachers, guidance counselors, school social workers, attendance teachers, school psychologists, reading teachers, ESEA teachers, librarians, speech therapists, helping teachers, administrative assistants, teachers-in-charge, reading specialists, day school Adult Learning teachers, J.R.O.T.C. teachers and any other teachers paid on the teacher's salary schedule.",15,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_document_scope_004,document metadata,"Does the document state that it is binding, advisory, summary-only, or not a contract?",Binding agreement,MASTER CONTRACT ... it is hereby agreed as follows:,"1, 15",high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_text_usability_005,document metadata,Is the PDF text extractable enough for reliable coding?,usable,,N/A,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_cites_state_law_006,document metadata,"Does the document cite any state laws, statutes, or administrative codes?",yes,"the Federation, as the exclusive representative of the teaching personnel of the Board, has all the rights and privileges granted to it by the Taylor Law; ... submit the unresolved issues to the Public Employment Relations Board requesting that Board to render assistance as provided in Section 209 of the Civil Service Law.","15, 18",high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_state_law_citations_007,document metadata,Quote all sentences citing state laws or statutes.,"WHEREAS, the Federation, as the exclusive representative of the teaching personnel of the Board, has all the rights and privileges granted to it by the Taylor Law;

If the parties fail to reach agreement by March 1, thereafter, either party may declare that an impasse has been reached and submit the unresolved issues to the Public Employment Relations Board requesting that Board to render assistance as provided in Section 209 of the Civil Service Law.

Nothing herein contained shall be deemed to prevent the Board from taking proceedings to dismiss a teacher under Section 2573 of the Education Law,

In addition, pursuant to Section 208 of the Civil Service Law, the Federation shall have unchallenged representation status until seven months prior to the termination date of this contract.

Under the provisions of the New York Education Law, Sec. 3019a, any regularly assigned teacher who desires to terminate employment shall file a written notice of termination with the Superintendent at least thirty (30) days prior to the date of such termination of services.","WHEREAS, the Federation, as the exclusive representative of the teaching personnel of the Board, has all the rights and privileges granted to it by the Taylor Law;

If the parties fail to reach agreement by March 1, thereafter, either party may declare that an impasse has been reached and submit the unresolved issues to the Public Employment Relations Board requesting that Board to render assistance as provided in Section 209 of the Civil Service Law.

Nothing herein contained shall be deemed to prevent the Board from taking proceedings to dismiss a teacher under Section 2573 of the Education Law,

In addition, pursuant to Section 208 of the Civil Service Law, the Federation shall have unchallenged representation status until seven months prior to the termination date of this contract.

Under the provisions of the New York Education Law, Sec. 3019a, any regularly assigned teacher who desires to terminate employment shall file a written notice of termination with the Superintendent at least thirty (30) days prior to the date of such termination of services.","15, 17, 22, 23, 41",high,"Updated answer and evidence to include all state law citations found in the document. Stage 1 omitted citations to the Education Law (Sec. 2573, Sec. 3019a) and Civil Service Law (Sec. 208) found on pages 22, 23, and 41."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_cites_federal_law_008,document metadata,"Quote all sentences citing federal laws, statutes, or regulations.",The Section 125 plan developed by the parties in accordance with the Internal Revenue Service Code (Section 125) shall be incorporated through this reference into this contractual agreement between the parties.,The Section 125 plan developed by the parties in accordance with the Internal Revenue Service Code (Section 125) shall be incorporated through this reference into this contractual agreement between the parties.,92,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,meta_federal_law_citations_009,document metadata,Which federal laws or statutes are cited?,Internal Revenue Service Code (Section 125),The Section 125 plan developed by the parties in accordance with the Internal Revenue Service Code (Section 125) shall be incorporated through this reference into this contractual agreement between the parties.,92,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_salary_schedule_001,compensation,Does the document include a teacher salary schedule or salary scale?,yes,The salaries of teachers employed in pre-kindergarten through twelfth grade and the rules governing the placement of such teachers are set forth below.,58,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,"July 1, 1999 through January/July 2004","Effective July 1, 1999 See Appendix A ... Effective January * 2004 See Appendix I",58,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,"Prescribed increments shall be effective July 1 of each year. Career increments shall be granted at the 15th, 17th, 19th, 21st, 23rd, 25th, 26th, 27th and 28th year of credited service.",68-69,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,Teachers with appropriate public or private school teaching experience shall be placed on the appropriate salary step based on successful years of such experience. Military service credit is capped at two years; vocational trade experience at five years.,68-69,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",no,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,Effective 7/1/99 2% 1.50% 2% 1.50% 2%,60,low,"Cited evidence references page 60, which is not included in the provided document excerpt. No supporting text regarding COLA or across-the-board raises was found in the available pages."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,not_discussed,Public School Athletic League Coaches; Intramural Physical Education Activities; Other Extra-Curricular Activities,61-65,low,"Cited evidence references pages 61-65, which are not included in the provided document excerpt. No supporting text regarding extra-duty or supplemental pay schedules was found in the available pages."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"Appropriate experience with the Peace Corps, VISTA, State Department of Education, military service dependents schools, and comparable experience shall be considered for placement on the appropriate salary step. Satisfactory military service for salary credit may be granted up to a maximum of two (2) years.",69,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,not_discussed,,not_applicable,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,"yes. Plan: Blue Cross/Blue Shield indemnity plan and HMOs (Independent Health/Encompass/Gold Plan, Community Blue I, Health Care Plan-Choice Care or Univera-Choice Care). Eligible employee group: All teachers and employees covered under the agreement.","The District will provide and pay 100% of the cost of indemnity health insurance coverage with Blue Cross/Blue Shield Plan of Western New York serving as the Third Party Administrator. Employees covered under this agreement will have the option of participating in one of the three Health Maintenance Organizations, Independent Health (Encompass/Gold Plan), Community Blue I or Health Care Plan-Choice Care. Teachers may enroll in either the family plan coverage or the individual plan coverage.",75,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,100% of the cost,The District will provide and pay 100% of the cost of indemnity health insurance coverage,75,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,Active teachers: $0 (District pays 100%). Part-time teachers: pro-rata premium. Retirees: $330 annual single / $660 annual family (effective 7/1/2001).,"The District will provide and pay 100% of the cost... Part-time teachers shall enjoy the same coverage so long as they continue pro-rata premium payment to the Board... Effective July 1, 2001... retirees will be required to contribute... $330 Annual Single / $660 Annual Family",75,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",discussed,Teachers may enroll in either the family plan coverage or the individual plan coverage.,75,high,"Updated from not_discussed to discussed. The evidence for benefits_health_001 explicitly states that teachers may enroll in 'family plan coverage,' directly addressing dependent/family health coverage."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_health_plan_type_005,benefits,What health plan types are described?,"Indemnity plan (Blue Cross/Blue Shield) and HMOs (Independent Health/Encompass/Gold Plan, Community Blue I, Health Care Plan-Choice Care or Univera-Choice Care)","indemnity health insurance coverage with Blue Cross/Blue Shield Plan of Western New York... option of participating in one of the three Health Maintenance Organizations, Independent Health (Encompass/Gold Plan), Community Blue I or Health Care Plan-Choice Care.",75,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_dental_006,benefits,Does the document state that dental insurance is available?,not_discussed,,not_applicable,high,"The provided document excerpt ends at page 50. According to the table of contents, Employee Benefits (Article XXVI) begins on page 60. Dental coverage is not present in the provided text."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_vision_007,benefits,Does the document state that vision or optical insurance is available?,not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_life_008,benefits,Does the document provide district-paid or voluntary life insurance?,yes,"The Board will pay the full cost of the annual premium for life insurance under the plan in effect for 1969-70 for all employees. Teachers shall have the option of purchasing extra insurance benefits, when available, through personal premium payments made through payroll deductions.",79,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_disability_009,benefits,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_retirement_contribution_010,benefits,What employer retirement or pension contribution is stated?,not_discussed,,not_discussed,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_leave_continuation_011,benefits,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"Full-time teachers who are absent on account of illness and who have exhausted their accumulated sick leave shall continue to receive full health and hospitalization coverage... Teachers on approved leaves of absence without pay, other than sick leave, shall have the option to continue to receive full health and hospitalization coverage... upon quarterly reimbursement to the Board at the group plan rate.",77,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,benefits_retiree_012,benefits,"Does the document provide retiree health, dental, life, or other post-employment benefits?",yes,"Effective July 1, 1989, the District will pay the full cost of medical and hospital coverage... for teachers with 15 years of service who leave employment with the District through retirement. Effective July 1, 1997 those teachers... will be responsible for contributing $320 per year for family coverage and $140 per year for single coverage... Effective July 1, 2001... single coverage $330... family coverage $660...",78,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_sick_days_001,leave,How many paid sick leave days are granted per year?,12,"For personnel employed on a ten month schedule, twelve (12) days per school year with full pay shall be provided.",92,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_sick_accrual_002,leave,"Does sick leave accumulate or carry over, and what cap is stated?",Accumulates up to 220 days,The total unused portion of the annual sick days allowance shall be permitted to accumulate up to two hundred twenty (220) days subject to the extensions provided for below.,92,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_sick_family_003,leave,May teachers use sick leave for family illness or family care?,yes,The utilization of sick time allowance for illness in the immediate family is authorized provided that the use of sick time allowance for this purpose shall in no case exceed ten (10) days.,92,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_personal_days_004,leave,How many paid personal leave days are granted per year?,5,All full-time teachers shall be entitled to take up to five (5) days of paid personal leave annually,94,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_personal_restrictions_005,leave,What restrictions apply to personal leave use?,Not allowed on day before/after holiday without approval & reason; requires 48 hrs notice when possible; unused days add to sick leave on July 1.,"Personal leave may not be taken on the day before or the day after a holiday unless a request, specifying the reason, is made and approved. Whenever possible, advance notice of forty-eight (48) hours shall be given before the use of a personal day. Personal leave days remaining unused at the end of the fiscal year shall be added to the teacher's sick leave accumulation on July 1st.",94,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_personal_conversion_006,leave,"Does unused personal leave convert to sick leave, cash, or another benefit?",yes,Personal leave days remaining unused at the end of the fiscal year shall be added to the teacher's sick leave accumulation on July 1st.,94,high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_bereavement_days_007,leave,How many bereavement leave days are available?,5 working days at full pay for immediate family; 2 days at full pay per school year for others,"D. Death in the Immediate Family ... not to exceed five (5) working days, at full pay... Funeral of Friend or Relative — Other than the immediate family, with the approval of the Superintendent or a designee, not to exceed two (2) days at full pay for each school year","95, 99",high,
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_bereavement_relatives_008,leave,Which relatives or household members are covered by bereavement leave?,"parent, child, brother, sister, grandparent, husband, wife, parent of husband or wife, or any relative permanently residing in the personal household","F. For the purposes of administering provisions pertaining to leaves of absence, the term ""immediate family"" shall include a parent, child, brother, sister, grandparent, husband, wife, parent of husband or wife, or any relative permanently residing in the personal household in which the employee resides.",17,high,"Updated from not_discussed. Article III, Section F explicitly defines immediate family for all leaves of absence."
buffalo_school_district__buffalo_contract_1999__a5d6c1d1,Buffalo_contract_1999.pdf,leave_parental_paid_009,leave,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,,not_applicable,high,
