document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,notes
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,The BOARD shall post all vacant ISL positions for at least ten days prior to the deadline for applications.,The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,The positions shall be posted on the Chicago Public Schools job application portal.,The positions,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,"The posting shall include a description of the duties of the position; the qualifications required of persons applying for the position; the location of the position, if known; and the salary range of the position.",The posting,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,"An ISL who decides to return to a teaching or PSRP position shall be placed in the appropriate lane and step, as applicable.",An ISL who decides to return to a teaching or PSRP position,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,The ISL shall get credit on the step placement for time worked for CPS in a Network position and/or outside of the bargaining unit.,The ISL,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,"Each Fiscal Year, the BOARD shall appropriate sufficient funds to reimburse ISLs up to $250.00 per employee for instructional supplies and materials, class library books and curriculum materials purchased by them for student instruction and support.",the BOARD,management,worker,shall,False,active,obligation_verb,obligation,obligation,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,"Administrators shall approve the reimbursements in accordance with the procedures developed by BOARD,",Administrators,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,52,such reimbursements shall be paid by the,such reimbursements,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,compensation,Truncated at the end of the chunk.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,Administrators shall approve the reimbursements in accordance with the procedures developed by BOARD,Administrators,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,such reimbursements shall be paid by the end of the semester in which the receipts were submitted.,such reimbursements,other,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,Neither Appendix H nor Appendix I will apply in the event of an ISL layoff.,Neither Appendix H nor Appendix I,other,management,will,False,active,plain,obligation,other,False,0.9,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,the ISL will be so notified (hereinafter “notice of layoff”) at least two months in advance of the effective date of layoff.,the ISL,worker,worker,will,False,passive,rights_passive,right,right,True,0.9,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,the BOARD shall determine which ISL classification shall be retained and which shall be closed.,the BOARD,management,management,shall,False,active,plain,obligation,right,False,1.0,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,ISLs without a teaching certificate or licensure shall be laid off first;,ISLs without a teaching certificate or licensure,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,"Additional ISLs shall be laid off by inverse order of seniority, starting with the least senior.",Additional ISLs,worker,worker,shall,False,passive,plain,obligation,obligation,True,1.0,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The BOARD shall assist ISLs who are laid-off in an effort to find them permanent placements in vacancies in appropriate areas of licensure (certification),The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,layoffs,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The BOARD and the UNION shall agree upon an evaluation system for ISLs.,The BOARD and the UNION,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The parties will reach agreement on this evaluation system on or before the beginning of the 2021-2022 school year to be implemented effective for the 2021-2022 school year.,The parties,other,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,the BOARD shall develop and implement an evaluation system for the 2021-2022 school year that includes the components described below.,the BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The Parties agree to negotiate an evaluation system in good faith,The Parties,other,worker,,False,active,plain,other,obligation,False,0.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The ISLs shall be evaluated annually.,The ISLs,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The evaluation timelines shall incorporate flexibility to allow the evaluation process to be thorough and fair to both managers and employees.,The evaluation timelines,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,"The evaluation tool will include a competency-based rubric, documentation of feedback, and an unscored self-assessment component.",The evaluation tool,other,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,53,The evaluation tool will incorporate annual goal setting d,The evaluation tool,other,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,Truncated at the end.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"The evaluation tool will include a competency-based rubric, documen- tation of feedback, and an unscored self-assessment component.",The evaluation tool,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"The evaluation tool will incorporate annual goal setting done collaboratively at a meeting of the ISL and the evaluator, including weighting goals to their relative priority.",The evaluation tool,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"In cases of misalignment, final goals and weighting shall be at the discretion of the evaluator",final goals and weighting,management,management,shall,False,active,plain,obligation,permission,False,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,and shall be reasonably related to job content and responsibilities.,final goals and weighting,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"The evaluation system will include a mid-year check-in for each evaluator and ISL to provide an opportunity to discuss progress towards goals, feedback and additional support for the ISL.",The evaluation system,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"At the request of Evaluator or ISL, a meeting will be scheduled to adjust the goals to reflect any changes in job duties and responsibilities.",a meeting,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"The summative evaluation will incorporate a 4-rating system, “excellent,” “proficient,” or “unsatisfactory” based on a numerical scoring system.",The summative evaluation,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,The summative rating score will include the score from both the competency-based rubric and a rubric for assessing goals.,The summative rating score,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,Each shall be weighted 50% for the overall summative evaluation rating.,Each,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"Any ISL rated “developing” shall be placed on a Professional Development Plan, the parameters and timelines of which shall be set by the evaluator in consultation with the Talent Office.",Any ISL,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,Any ISL rated “unsatisfactory” or rated “developing” for two consecutive evaluations will be placed on a Remediation Plan.,Any ISL,management,management,will,False,passive,plain,obligation,obligation,True,0.9,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"The evaluation system shall set forth specific timelines and parameters for a Remediation Plan, including what constitutes successful completion, and which requires termination if an ISL does not successfully complete a Remediation Plan.",The evaluation system,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,evaluation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,There shall be no change in the status of elementary teachers now employed in the program.,There,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,job_security,Existential clause establishing a status quo obligation.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"Teachers assigned to a center who are being transferred shall have the right to a conference, if requested,",Teachers assigned to a center who are being transferred,worker,worker,shall,False,active,rights_active,right,right,True,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,and may be represented by the UNION.,Teachers assigned to a center who are being transferred,worker,worker,may,False,passive,plain,permission,permission,True,0.3,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,The assignment of driver education teachers shall be based upon the date of their approval to teach this subject by the BOARD.,The assignment of driver education teachers,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,54,"As far as possible, all work assignments at each center shall be equalized to guarantee to each teacher an equal share of available work, except where an unusual condition exists.",all work assignments,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,"Teachers assigned to a center who are being transferred shall have the right to a conference, if requested",Teachers assigned to a center who are being transferred,worker,worker,shall,False,active,rights_active,right,right,True,1.0,transfers,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,All assignments shall be made through the Department of Sports Administration.,All assignments,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,Funds allotted for driver education supplies for high school may be utilized for the purchase of approved driver education films provided there is no greater need.,Funds allotted for driver education supplies for high school,other,management,may,False,passive,plain,permission,permission,True,0.3,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,all teachers employed in the summer driver education program must not have received an unsatisfactory summative rating during the preceding school year,all teachers employed in the summer driver education program,worker,management,must,True,active,prohibition_verb,permission,prohibition,False,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,"A driver education teacher shall receive regular driver education pay for the national holiday July 4 when this holiday is celebrated on the day that teacher is scheduled to work, provided that said driver education teacher works the day before and the day after the holiday.",A driver education teacher,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,This provision shall not be applicable when July 4 occurs on Saturday.,This provision,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,A joint BOARD-UNION commission shall be established in accordance with the BOARD-UNION Partnership Agreement under Section 34-3.5 of the Illinois School Code.,A joint BOARD-UNION commission,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,"The commission shall study, discuss, formulate and submit recommendations to the Chief Executive Officer, the BOARD of Education of the City of Chicago, and UNION President regarding a joint legislative, media, and outreach strategy to advance the shared interests of the BOARD and the UNION and facilitate the passage of legislation in furtherance of those interests, including, but not limited to, additional State funding and alternative revenue options that can be cooperatively pursued.",The commission,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,Membership on this commission shall be limited to five individuals appointed by the BOARD and five individuals appointed by the UNION.,Membership on this commission,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,Said limitations shall not preclude the utilization of appropriate resource personnel.,Said limitations,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,"As part of the partnership required by the School Code, the BOARD shall fund the 20 sustainable community schools currently in operation for the 2019-20 school year.",the BOARD,management,worker,shall,False,active,obligation_verb,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,The BOARD and the UNION will jointly evaluate these 20 schools during the 2019-20 school year,The BOARD and the UNION,other,management,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,and will determine the continuation of these schools and any expansion of the Sustainable Community Schools program in future years.,The BOARD and the UNION,other,management,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,55,"The BOARD agrees to maintain, for each year of the Agreement, the level of funding currently provided for the 2019-20 school year for Sustainable Community Schools for support of a community schools initiative.",The BOARD,management,worker,,False,active,obligation_verb,obligation,obligation,True,0.85,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,The Task Force referenced below will decide upon the list of a minimum of 20 Sustainable Community Schools to receive funding for SY 2020-21 and thereafter.,The Task Force referenced below,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,"The Board and the Union agree to form a 20-person task force, with 10 persons appointed by each, to effectuate, monitor and implement the following initiatives with respect to these community schools:",The Board and the Union,other,worker,,False,active,plain,other,other,True,0.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,The Board and Union agree that members of the task force shall not have a conflict of interest in the selection and delivery of services to the sustainable community schools.,The Board and Union,other,worker,,False,active,plain,other,prohibition,False,0.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,The BOARD and the UNION agree to jointly assess the functioning of the Task Force and make recommendations for its improvement.,The BOARD and the UNION,other,worker,,False,active,plain,other,obligation,False,0.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,"A high school teacher appointed by the principal as the advisor for the official school yearbook or a newspaper or similar publication, which newspaper or similar publication shall be published at intervals scheduled by the principal, shall be programmed for a normal program less one teaching period.",A high school teacher appointed by the principal as the advisor for the official school yearbook or a newspaper or similar publication,worker,worker,,False,passive,plain,other,right,False,0.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,"Where an advisor sponsors both the school newspaper and yearbook, said advisor shall be programmed for a normal program less two teaching periods.",said advisor,worker,worker,shall,False,passive,plain,obligation,right,False,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,Physical education teachers shall be given priority in coaching positions;,Physical education teachers,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,"however, qualified persons presently serving in coaching positions will not be replaced by this provision.",qualified persons presently serving in coaching positions,worker,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,job_security,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,56,"Each school shall develop a schedule of activities for the first five months, other than class field trips, no later than September 30 and for the second five months no later than February 1,",Each school,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,Truncated at end of chunk.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,qualified persons presently serving in coaching positions will not be replaced by this provision.,qualified persons presently serving in coaching positions,other,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,job_security,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,"Each school shall develop a schedule of activities for the first five months, other than class field trips, no later than September 30 and for the second five months no later than February 1",Each school,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,the events and rehearsals warranting student excuses from class shall be kept to a minimum.,the events and rehearsals warranting student excuses from class,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,Deviation from the activity calendars will be made only in exceptional cases.,Deviation from the activity calendars,other,management,will,False,passive,plain,obligation,prohibition,False,0.9,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,"The principal, in consultation with the staff, shall be responsible for the conduct of the entire extracurricular program within the school.","The principal, in consultation with the staff",management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,such activity shall be discontinued at once in that school.,such activity,other,worker,shall,False,passive,plain,obligation,prohibition,False,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,the teacher will be paid on a prorated basis.,the teacher,worker,worker,will,False,passive,rights_passive,right,right,True,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,"No teacher shall be assigned to a head coaching position in more than one of the following sports: football, baseball, basketball or track; or to more than two coaching assignments in interscholastic sports during a school year.",No teacher,worker,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,full compensation will be allowed only for that activity in connection with which the teacher serves the entire official season.,full compensation,other,management,will,False,passive,plain,obligation,prohibition,False,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,Compensation for the other activity will be made on the basis of the percent of the total official season during which service was rendered.,Compensation for the other activity,other,worker,will,False,passive,plain,obligation,obligation,True,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,"At least one teacher is to remain with the students after the close of any activity, practice session or game until the last student has left the premises.",At least one teacher,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,"an applicant must submit to the BOARD’s Department of Sports Administration a teaching certificate indicating that the applicant meets the BOARD’s requirements, has a current Red Cross Senior Life Saving certificate, a current Red Cross Water Safety Instructor’s certificate or a current YMCA Aquatic Leader Examiner’s certificate.",an applicant,worker,management,must,False,active,obligation_verb,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,57,A copy of the BOARD’s parental permission procedures for in-school and after-school clubs and extracurricular activities will be provided to each activity and club sponsor no later than September of each school year.,A copy of the BOARD’s parental permission procedures for in-school and after-school clubs and extracurricular activities,other,worker,will,False,passive,rights_passive,right,obligation,False,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,Bargaining unit employees shall work under safe and healthful conditions.,Bargaining unit employees,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,the UNION may bring it to the attention of the Chief Executive Officer,the UNION,worker,worker,may,False,active,plain,permission,permission,True,0.3,discipline,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,who shall assess the situation within three school days.,who,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,Relative clause referring to the Chief Executive Officer
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,The assessment shall include on-site inspection where appropriate.,The assessment,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,the Chief Executive Officer and the UNION President or their designees shall meet to discuss the situation and explore possible solutions.,the Chief Executive Officer and the UNION President or their designees,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,Joint subject
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,"the Law Department of the BOARD, when notified, shall inform the teacher or PSRP of the teacher’s or PSRP’s legal rights","the Law Department of the BOARD, when notified",management,worker,shall,False,active,plain,obligation,obligation,True,1.0,discipline,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,the teacher or PSRP shall be assisted by the Law Department in court appearances.,the teacher or PSRP,worker,worker,shall,False,passive,plain,obligation,right,False,1.0,discipline,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,"Principals shall immediately report all school-related assaults by telephone, followed by a written or online assault or battery report, to the Department of Safety and Security and to their respective Area Instruction Officer.",Principals,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,The member shall receive a copy of the assault or battery report at this time.,The member,worker,worker,shall,False,active,rights_active,right,right,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,The Department of Safety and Security shall immediately notify the Law Department of the BOARD.,The Department of Safety and Security,management,management,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,"said teacher or PSRP shall inform the principal through a written notice stating the date, time and place of the scheduled court appearance.",said teacher or PSRP,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,The principal shall forward the written notice from the employee to the network or other designated regional or area office and the Law Department.,The principal,management,management,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,bargaining unit employees whose absences result from a school-related assault or battery shall be paid full salary and medical expenses by the BOARD for the time of their total temporary incapacity,bargaining unit employees whose absences result from a school-related assault or battery,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,leave,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,58,no deductions shall be made from accumulated sick days.,no deductions,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,leave,Functionally operates as a prohibition on management
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,59,the BOARD shall be entitled to and shall take credit for any sum payable under the Workers’ Compensation Act for temporary total dis- ability.,the BOARD,management,management,shall,False,active,rights_passive,right,right,True,1.0,compensation,Compound predicate joined by 'and'; 'entitled' maps to rights_passive.
