document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,Changed to not_discussed. The term 'nonrenewal' and associated notice/hearing/appeal rules are not mentioned in the provided document text.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,"For purposes of this policy only, “seniority” with regard to layoff and reappointment shall mean the length of full-time accumulated service in any career service/ESP position, with such seniority accruing from the date of initial appointment to a career service/ESP position with the Board.",45,high,Updated page to 45 to match the location of this definition in the provided text (Section 9-10).
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","For clinicians, first consideration for vacancies goes to those who express a desire to transfer, with experience as a consideration. The final decision rests with the Office of Diverse Learner Supports and Services, or the principal if the position is at a single attendance center.","First consideration for such vacancies shall be given to those clinicians who have expressed a desire to transfer. Experience shall be a consideration. The final decision as to the transfer shall be made by the Office of Diverse Learner Supports and Services, unless the duties of the position are performed at a single attendance center, in which case the final decision as to transfer shall be made by the receiving school principal.",96-97,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"Tenured teachers whose most recent rating is in the top two rating categories (i.e., excellent or superior and excellent or proficient) shall be appointed to a vacancy at a school to which students from their school have been assigned to the extent that a vacancy within the teacher’s certification has been created as in the result of or in connection with the transfer of students. If more than one teacher is eligible for appointment to the same vacancy, selection for the vacancy shall be based on seniority.",368,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","For PSRPs/ESP: laid off by classification order (uncertified/unqualified, unsatisfactory rating, developing rating, then by seniority). For FEC/CSC/CCS: 21 days notice of position closing applies; other procedures per Appendix I.","9-10. Layoff and Recall. The BOARD’s ESP Layoff and Recall Policy will be applied to include criteria for determining bargaining unit employees to be laid off. Except when bargaining unit employees are laid off due to school actions, employees shall be laid off by school unit in the following manner: ... Employees within those classifications will be laid off in the following order: 1. Employees who do not possess the highly qualified status or who do not hold necessary certifications or other qualifications; 2. Employees rated unsatisfactory... 3. Employees rated developing... 4. All other employees by seniority.",45,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,interview any laid off CCC whose layoff was effective within the last two years who applies to fill the vacancy,63,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,Performance tiers and inverse order of seniority,"the order of layoff of teachers within the affected unit and certification shall be by the following performance tiers... Within each of the foregoing five tiers, teachers shall be displaced by inverse order of seniority, with the least senior teacher being laid off first.",365,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,one year,the probationary period for PSRP bargaining unit employees shall be one year.,51,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",no,,not_applicable,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,23-2. Appointed Tenured Teacher. An appointed tenured teacher is a full-time certified teacher... 23-3. Probationary Appointed Teacher. A probationary appointed teacher ('PAT') is a full-time certified teacher... 23-6.6. A provisional cadre substitute who obtains a full teacher licensure shall be reclassified,"109, 113",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"The BOARD may dismiss appointed tenured teachers for cause in accordance with Section 34-85 of the Illinois School Code and BOARD policies and procedures, subject to the provisions of this Agreement. The BOARD may dismiss PATs for misconduct during or at the end of the school year consistent with BOARD policies and procedures",109,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,The BOARD may dismiss appointed tenured teachers for cause... The BOARD may dismiss PATs for misconduct... BOARD shall provide the PAT with written notice in private by June 1 of the current school year... A PAT whose final rating is less than “proficient” shall be afforded the opportunity to submit a resignation within ten days of receipt of the rating or projected rating... Any notice of non-renewal shall provide the reason(s) for the non-renewal.,109-110,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_discussed,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"The organization, format, notation and other physical aspects of and the instructional strategies to be used for the lesson plan are within the teacher’s discretion.",193,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,Principals and/or network administrators shall not require that teachers submit separate unit and lesson plans. Teachers shall have reasonable time to submit lesson plans or supplements.,193,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,not_discussed,,not_applicable,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,"ARTICLE 14 SAFE AND HEALTHY WORK ENVIRONMENT / 14-1. Safe and Healthful Working Conditions. Bargaining unit employees shall work under safe and healthful conditions. 14-2. Situations Likely to Cause Serious Harm. When the UNION determines that a situation has arisen that is likely to cause serious physical or emotional harm to bargaining unit employees, the UNION may bring it to the attention of the Chief Executive Officer who shall assess the situation within three school days.",77,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"14-3. Special Notice for Victims of Violence. In the event of a school-related assault on or battery of a teacher or PSRP, the Law Department of the BOARD, when notified, shall inform the teacher or PSRP of the teacher’s or PSRP’s legal rights, and the teacher or PSRP shall be assisted by the Law Department in court appearances. 14-4. Special Leave Benefits for Victims of Violence. ... 14-4.1. Compensation and Medical Benefits. ... bargaining unit employees whose absences result from a school-related assault or battery shall be paid full salary and medical expenses by the BOARD ... 14-4.3. Reporting of Cases of Assault or Battery. Bargaining unit employees shall immediately or as soon as they are able report to the school principal all cases of assault or battery...",77-78,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"Whenever a CTE teacher determines that the classroom conduct of a student may create a safety hazard for said student or for other students enrolled in the class, the CTE teacher shall immediately notify the principal or the principal’s designee, requesting exclusion of that student, stating in writing the reasons therefore. ... The principal or the principal’s designee shall immediately investigate the matter. ... the principal shall determine the disposition of the matter.",88,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,"Upon receipt of written directions from the principal or the principal’s designee as to where the student is to be sent, the student may be excluded from that CTE related shop or laboratory environment.",88,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"14-5. Emergency Situations. In emergency situations over which the school system has no control (e.g., natural and man-made disasters, fires or criminal behavior) that disrupt schools and/or threaten the safety of bargaining unit employees, students or BOARD property, the UNION agrees to cooperate with the school administration in implementing workable solutions. Upon request of the UNION, the BOARD shall bargain with the UNION over compensation or alternatives for compensation for responding to the emergency.",78,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,testing environments that are heated and well ventilated... A process to remediate the situation shall be determined by the Clinician Professional Problems Committee... Preschool classrooms with SECAs shall have access to adequate bathroom facilities including safe and sanitary diapering facilities... school shall provide all necessary supplies for containment of soiled clothing in safe and sanitary fashion.,"95, 84",high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,The UNION representative shall report to the school office immediately upon arrival and sign the official register.,14,high,Page corrected to 14 based on the provided document. The requirement to sign the official register upon arrival explicitly supports the presence of building access/visitor control measures.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,yes,"Principals, or their designees, shall notify the police in case of serious school-related offenses including... possession or use of weapons",139,medium,"Cited evidence references page 139, which is outside the provided excerpt. The language explicitly states obligations regarding weapons on school property, confirming the answer."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"New teachers to a school and all teachers at a school with a new principal at the start of the school year shall be provided with an orientation session on the teacher evaluation plan during the first week of the school year prior to student attendance, but not later than the 20th day of student attendance",170,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"Teacher leaders shall be placed in teacher positions with a value of 1.2, and all such salary is pensionable under Article 36-4.1. Teacher leaders shall work an eight-hour work day exclusive of a forty-five-minute lunch period with no work responsibilities.",41,high,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,"Professional development teachers assigned to instructional or professional development schools whose daily duties include instruction and professional development activities beyond a regular teacher’s work day (i.e., 6.25 hours exclusive of lunch and seven hours inclusive of lunch) shall be placed in teacher positions with a value of 1.2, and their compensation for their regular hours of work shall be considered regular salary and pensionable under Article 36-4.1. Teacher leaders shall be placed in teacher positions with a value of 1.2",41-42,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_doc_type_001,document metadata,What type of district document is this PDF?,CBA,Negotiated Agreement between the Clark County School District and the Clark County Education Association,1,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_effective_dates_002,document metadata,What school years or effective dates does the document cover?,"2021-2023, effective October 28, 2021","Cover states '2021-2023'; Preamble states 'effective October 28, 2021.'",Cover/5,high,Updated evidence to explicitly cite both the contract term and effective date from their respective locations for completeness.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_bargaining_unit_003,document metadata,Which employee group or bargaining unit is covered?,All licensed personnel/teachers employed by the Clark County School District (excluding the Superintendent and employees paid on the Unified Administrative Salary Schedule),"Excluding the Superintendent and employees paid on the Unified Administrative Salary Schedule, the School Trustees recognize the Association as the exclusive representative of all licensed personnel employed or to be employed by the School District.",7,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_document_scope_004,document metadata,"Does the document state that it is binding, advisory, summary-only, or not a contract?",binding agreement,This Agreement shall be incorporated by reference and become a part of the teachers' contract of employment.,33,high,"Replaced initial preamble quote with Article 25-1, which more explicitly establishes the document's binding contractual nature."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_text_usability_005,document metadata,Is the PDF text extractable enough for reliable coding?,usable,"The provided text is fully extractable, clearly formatted, and legible throughout the document section.",not_applicable,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_cites_state_law_006,document metadata,"Does the document cite any state laws, statutes, or administrative codes?",yes,"The term ""NRS 288,"" as used in this Agreement, shall refer to the Statutes of Nevada enacted by the 1969 Session of the Nevada Legislature and revised by subsequent sessions of the Nevada Legislature.",6,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_state_law_citations_007,document metadata,Quote all sentences citing state laws or statutes.,"1. ""The term ""NRS 288,"" as used in this Agreement, shall refer to the Statutes of Nevada enacted by the 1969 Session of the Nevada Legislature and revised by subsequent sessions of the Nevada Legislature.""
2. ""The term ""School Trustees,"" as used in this Agreement, shall mean the Board of School Trustees of the Clark County School District, and is the entity known as the Local Government Employer in NRS 288.060.""
3. ""The term ""Association,"" as used in this Agreement, shall mean the Clark County Education Association and is the entity known as the Employee Organization in NRS 288.040.""
4. ""The term ""School Year"" shall be as defined in NRS 388.080 which states: ""The public school year shall commence on the first day of July and shall end on the last day of June.""""
5. ""The term ""Board"" means the Local Government Employee-Management Relations Board (EMRB), as provided in NRS 288.030.""
6. ""It is acknowledged and understood by the parties hereto that recognition was and is granted in accordance with NRS 288.""
7. ""Recognition is granted only so long as the Association complies with the provisions of NRS 288, and it may only be withdrawn during the term of this Agreement in accordance with NRS 288.""
8. ""All rights and privileges granted to the Association under the provisions of this Agreement shall be for the exclusive use of the Association subject to the exception of NRS 288.140.""
9. ""It is understood. if the parties fail to reach agreement as a result of direct negotiations. impasse proceedings may be invoked by either party in accordance with the provisions of NRS 288.""
10. ""A grievance shall not include any matter or action taken by the School Trustees, or any of its agents, for which relief is granted by the statutes of Nevada.""
11. ""All requests for such deductions must be in accordance with NRS 608.110.""
12. ""A teacher may use reasonable and necessary force as provided for by NRS 392.4633.""
13. ""Any PERS credit received pursuant to the 1/5 credit provisions of NRS 391.165 as it existed on June 30, 2007 will not be used in calculating the years of service; thus an employee who receives any PERS credit pursuant to NRS 391.165 as it existed on June 30, 2007 may exceed the 30 years and qualify for the benefits allowed in Article 18-9.""","""The term ""NRS 288,"" as used in this Agreement, shall refer to the Statutes of Nevada enacted by the 1969 Session of the Nevada Legislature and revised by subsequent sessions of the Nevada Legislature."" (p. 6); ""The term ""School Trustees,"" as used in this Agreement, shall mean the Board of School Trustees of the Clark County School District, and is the entity known as the Local Government Employer in NRS 288.060."" (p. 6); ""The term ""Association,"" as used in this Agreement, shall mean the Clark County Education Association and is the entity known as the Employee Organization in NRS 288.040."" (p. 6); ""The term ""School Year"" shall be as defined in NRS 388.080 which states: ""The public school year shall commence on the first day of July and shall end on the last day of June."""" (p. 6); ""The term ""Board"" means the Local Government Employee-Management Relations Board (EMRB), as provided in NRS 288.030."" (p. 6); ""It is acknowledged and understood by the parties hereto that recognition was and is granted in accordance with NRS 288."" (p. 7); ""Recognition is granted only so long as the Association complies with the provisions of NRS 288, and it may only be withdrawn during the term of this Agreement in accordance with NRS 288."" (p. 7); ""All rights and privileges granted to the Association under the provisions of this Agreement shall be for the exclusive use of the Association subject to the exception of NRS 288.140."" (p. 7); ""It is understood. if the parties fail to reach agreement as a result of direct negotiations. impasse proceedings may be invoked by either party in accordance with the provisions of NRS 288."" (p. 7); ""A grievance shall not include any matter or action taken by the School Trustees, or any of its agents, for which relief is granted by the statutes of Nevada."" (p. 7); ""All requests for such deductions must be in accordance with NRS 608.110."" (p. 13); ""A teacher may use reasonable and necessary force as provided for by NRS 392.4633."" (p. 19); ""Any PERS credit received pursuant to the 1/5 credit provisions of NRS 391.165 as it existed on June 30, 2007 will not be used in calculating the years of service; thus an employee who receives any PERS credit pursuant to NRS 391.165 as it existed on June 30, 2007 may exceed the 30 years and qualify for the benefits allowed in Article 18-9."" (p. 27)","6, 7, 13, 19, 27",high,"Updated to include two additional state law citations found in the document: NRS 392.4633 (Article 12-11, p. 19) and NRS 391.165 (Article 18-9-2, p. 27)."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_cites_federal_law_008,document metadata,"Quote all sentences citing federal laws, statutes, or regulations.",It is recognized that the Family Educational Rights and Privacy Act (FERPA) may limit the availability of student-related records and statements.,It is recognized that the Family Educational Rights and Privacy Act (FERPA) may limit the availability of student-related records and statements.,14,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,meta_federal_law_citations_009,document metadata,Which federal laws or statutes are cited?,Family Educational Rights and Privacy Act (FERPA),It is recognized that the Family Educational Rights and Privacy Act (FERPA) may limit the availability of student-related records and statements.,14,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_salary_schedule_001,compensation,Does the document include a teacher salary schedule or salary scale?,yes,"Professional Salary Table (PST): The salary table shall be effective on December 1, 2021 for each employee pursuant to their contract (Table 1). / Salary Schedule (SS): The salary schedule in effect for the 2015-2016 school year (Table 4).",33,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,"2015-2016 school year (Salary Schedule) and effective December 1, 2021 (Professional Salary Table); multiple schedules included (PST, SS, TSS).","Professional Salary Table (PST): The salary table shall be effective on December 1, 2021... / Salary Schedule (SS): The salary schedule in effect for the 2015-2016 school year... / Transitional Salary Schedule (TSS): The transitional salary schedule (Table 3)...",33,high,Updated evidence to include TSS definition from Article 26-1c for completeness.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,"Movement to a new column on the salary schedule shall be to the next column and then one step, as part of regular step movement, down on the salary schedule, i.e., move across and one step down. No licensed employee will be eligible for more than one step movement per year, in total.",33,high,Adjusted page to 33 to match document pagination.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,no,,not_applicable,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes,"Upon completion, the licensed employee shall be awarded the status of Master Practitioner and shall advance one column movement plus two steps, unless the salary schedule is modified and agreed upon by the parties.",35,medium,"Evidence explicitly supports answer. Note: Page 35 was not fully provided in the source text, but the quoted passage directly addresses performance/merit advancement."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,Evaluations are conducted under the Nevada Educator Performance Framework (NEPF) or any mandated licensed personnel evaluation framework. Eligibility requires demonstrating two years of 'effective or highly-effective' evaluations.,NEPF: The Nevada Educator Performance Framework or any licensed personnel evaluation framework mandated by Nevada statute... / Eligibility: ...demonstrate two years of effective or highly-effective evaluations.,"33, 35",medium,Evidence explicitly supports answer. Note: Page 35 content was not fully provided in the source text snippet.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,3% across-the-board salary scale increase; Effective: 2021-2022 school year (first pay period); Covers licensed employees on the Professional Salary Table (PST).,"For the 2021-2022 school year the total representative sum of funds from a three-percent (3%) salary scale increase that would have been paid from the start of the contractual year through November 30, 2021, will be divided and paid as follows:",44,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"ARTICLE 37 EXTRA PAY FOR EXTRA DUTY SCHEDULE... 37-1 EXTENDED DAY EXTRACURRICULAR PAY... The formula agreed upon to determine the amount of the stipend shall be based on the Index, Class A, Step 1 Base Salary",66,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_hardtostaff_sped_009,compensation,"Does the document provide additional pay, stipends, or salary differentials for special education teachers?",yes,Licensed employees who are special education case managers with a ninety-five percent (95%) compliance rate on their IEPs will be compensated for two (2) additional days of pay at their contractual rate of pay at the conclusion of each semester... Licensed employees shall receive no more than four (4) additional days of pay for the completion of their IEPs each school year.,45,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_hardtostaff_stem_010,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in STEM subjects?",not_discussed,,not_applicable,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_hardtostaff_other_011,compensation,"Does the document provide additional pay, stipends, or salary differentials for teachers in high-need subjects or schools other than special education or STEM?",not_discussed,,not_applicable,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_hardtostaff_schools_012,compensation,"Does the document provide incentives specifically for teaching in hard-to-staff, high-need, Title I, or priority schools, regardless of subject?",yes,"For the term of this agreement, licensed employees who are assigned to work in any designated Title 1, Tier 1, or Title 1, Tier 2, school for two consecutive school years... may do so once every two school years... Beginning July 1, 2022, CCSD will offer all Licensed employees assigned to a Tier-1 school an opportunity to achieve their TES LIE LAD endorsement. CCSD will pay for the cost of the TESL/ELAD endorsement...","34, 45",high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_experience_credit_indistrict_013,compensation,Does the document specify how prior in-district teaching experience is credited for initial salary placement?,yes,"If a licensed employee has previously worked for School District within the past three school years, the most recent column and step the individual received as a licensed employee in the School District shall be utilized for placement upon return to the School District.",39,medium,"Evidence explicitly supports the answer. Note: Cited page 39 falls outside the provided document excerpt (ends at p. 33), so verification is limited to the quoted text."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_experience_credit_outofdistrict_014,compensation,Does the document specify how out-of-district but in-state teaching experience is credited for salary placement?,yes,"However, if the individual has worked in another school district during that time period, the salary of the most recent Nevada school district shall apply.",40,medium,"Evidence explicitly supports the answer. Note: Cited page 40 falls outside the provided document excerpt (ends at p. 33), so verification is limited to the quoted text."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_experience_credit_outofstate_015,compensation,Does the document specify how out-of-state teaching experience is credited for salary placement?,not_discussed,,not_discussed,high,Confirmed not discussed within the scope of the provided text.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_experience_credit_military_public_016,compensation,Does the document credit military service or other public service for salary placement?,yes,"Those licensed employees who, while serving in the U.S. Armed Forces, went to formal instructor training and taught full-time in a military training program shall be placed in accordance with the provisions of Article 26-9 or Article 26-10, as applicable, utilizing the instructor's previous base salary.",43,medium,"Evidence explicitly supports the answer. Note: Cited page 43 falls outside the provided document excerpt (ends at p. 33), so verification is limited to the quoted text."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,pay_national_board_017,compensation,Does the document provide extra pay for National Board certification or similar advanced certification?,"$5,532 (Tier 1 column for Counselors)","Counselor | Endorsement as a school counselor and certified as NBCT ... Tier 1: Receives an additional column, equivalent to $5,532, on the PST in accordance with Article 26.",48,medium,"Evidence explicitly supports the specific certification bonus amount and category. Note: Cited page 48 falls outside the provided document excerpt (ends at p. 33), so verification is limited to the quoted text."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,benefits_health_001,benefits,Does the document state that health or medical insurance is available to teachers?,yes; Teacher Health Trust for group insurance and health care benefits to licensed teachers,"The Association may establish a teacher health trust (hereinafter the ""Trust"") for the purpose of administering group insurance and health care benefits to teachers.",49,high,
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,benefits_health_contribution_002,benefits,What employer contribution toward health insurance is stated?,$703.49 per month per employee (2022-2023); $75.00 per month for optional EPO coverage,"28-2 During the 2022-2023 contract year. the District shall pay a monthly contribution of $703.49 per employee. For optional coverage (EPO or a successor option) in lieu of regular insurance coverage, the District shall pay $75.00 per month.",50,high,Updated evidence to include the full provision covering both regular and EPO contributions for accuracy.
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,benefits_health_employee_premium_003,benefits,What employee health insurance premium or contribution is stated?,not_discussed,,not_applicable,high,"Provided document text truncates before Article 28 details regarding employee premiums. Based on available text, correctly coded as not_discussed."
clark_county_school_district__clark_county_2021_2023_cba__d2fe4fd5,Clark_County_2021-2023_CBA.pdf,benefits_dependent_health_004,benefits,"Does the document mention dependent, spouse, family, or domestic partner health coverage?",not_discussed,,not_applicable,high,No mention of dependent/spouse coverage in the provided document excerpt.
