document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,notes
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,82,"If payment of such absence is approved by the Board, the time shall not be charged against the educator’s sick leave or personal leave days.",the time,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,leave,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,the time shall not be charged against the educator’s sick leave or personal leave days.,the time,management,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,leave,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Neither the school District nor the District’s insuring company shall have any liability in the payment of fines arising out of criminal proceedings.,Neither the school District nor the District’s insuring company,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,Limits district and insurer liability exposure.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Schools shall develop school-wide discipline plans that provide for the removal of students exhibiting persistent or dangerous behaviors that disrupt the learning of other students in the classroom.,Schools,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,Mandates creation of district discipline frameworks.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Procedures should be consistent with District policy.,Procedures,management,management,should,False,active,plain,obligation,obligation,True,0.7,other,Advisory standard using 'should' rather than mandatory language.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Educators on special assignment at the District office complex or other District locations will be provided information about the number of days of their contract and the weekly work schedule during the interview process or prior to their acceptance of a special assignment.,Educators on special assignment at the District office complex or other District locations,management,worker,will,False,passive,rights_passive,right,right,True,0.9,other,Mandates advance disclosure of contract terms to assignees.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Full-time educators in schools on a traditional calendar will work 185 days,Full-time educators in schools on a traditional calendar,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,those in schools on a year-round calendar will work 177 days.,those in schools on a year-round calendar,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,Five (5) contract days will be designated as Professional Days.,Five (5) contract days,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,professional_development,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,"These days will be used for activities that support the District, school, department/grade level, and individual professional development activities as outlined by each site’s School Improvement Plan with input from the JSSC.",These days,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,professional_development,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,83,"The number of professional days as well as their placement in the calendar shall be decided during negotiations each year taking into consideration professional development needs as well as the needs of educators to prepare for school, complete grades, etc.",The number of professional days as well as their placement in the calendar,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,professional_development,Joint decision-making process between district and union.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,Administrators shall be sensitive to teachers’ needs as they prepare for the school year.,Administrators,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,Vague standard of conduct; 'sensitive to needs' is a soft obligation on management.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,School trainings during the Professional Days shall be planned with input from the JSSC.,School trainings during the Professional Days,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,professional_development,Implicit management agent in passive construction; duty to incorporate union input.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,"Any District training during the Professional Days will be discussed and/or implemented through the Association/District liaison process, balancing District and school needs.",Any District training during the Professional Days,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,professional_development,Liaison process provides worker input/rights; mandatory collaborative procedure.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,"In addition to the four (4) Professional Days, educators have one contract day prior to the beginning of the school year reserved for individual and team planning activities.",educators,worker,worker,,False,active,rights_active,right,right,True,0.85,leave,Reserved planning time functions as a contracted leave/day for preparation.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,School and District meetings and activities will not be held during this time.,School and District meetings and activities,management,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,leave,Prohibits management from scheduling meetings on the reserved planning day.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,B and C track teachers will receive one (1) additional professional day for their extra track change.,B and C track teachers,worker,worker,will,False,active,rights_active,right,right,True,0.9,leave,Additional day granted as compensation for track change.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,"Each year, the District may conduct orientation/training sessions for educators who are hired that year.",the District,management,management,may,False,active,plain,permission,permission,True,0.3,professional_development,Discretionary authority rests with management; not mandatory.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,Newly employed educators are obligated to attend these orientations in addition to the contract days in 7.1.1[a].,Newly employed educators,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,professional_development,Explicit duty imposed on new hires.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,Educators receive no paid holidays or vacations.,Educators,worker,management,,False,active,plain,other,right,False,0.0,benefits,Denial of paid leave benefit; establishes compensation/leave limitation.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,"Full time educators agree to a regular seven and one half (7½) hour school day, including a daily scheduled duty free lunch period of at least thirty (30) minutes except in cases of inclement weather and emergency situations.",Full time educators,worker,management,,False,active,plain,other,obligation,False,0.0,workload,Agreement to work hours constitutes a duty to work specified schedule.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,"When schools are closed for emergency situations, educators need not report to work that day.",educators,worker,worker,need,True,active,plain,prohibition,permission,False,0.7,leave,Negated obligation ('need not') functions as a permission to stay home during closures.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,84,The Utah State Board of Education may require that days missed be made up.,The Utah State Board of Education,management,management,may,False,active,plain,permission,permission,True,0.3,leave,State board authority to mandate makeup days; falls under management/state category.
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,educators need not report to work that day.,educators,worker,worker,need,True,active,plain,prohibition,permission,False,0.7,safety_and_working_conditions,conditional on emergency closure
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,The Utah State Board of Education may require that days missed be made up.,The Utah State Board of Education,management,management,may,False,active,plain,permission,permission,True,0.3,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,educators are expected to report to work as soon as safety allows but no later than thirty (30) minutes before the scheduled student arrival time without adjustment to compensation.,educators,worker,management,,False,passive,obligation_verb,obligation,obligation,True,0.85,safety_and_working_conditions,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,Educators are expected to focus on learning for all students by creating an educationally rich environment and adhering to the professional standards by which they are evaluated.,Educators,worker,management,,False,passive,obligation_verb,obligation,obligation,True,0.85,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,assignments will be necessary outside of the regular school day to support and supervise various school activities including parent-teacher meetings.,assignments,other,management,will,False,active,plain,obligation,other,False,0.9,other,declarative statement
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,Other evening activities which require attendance by all teachers shall be limited and scheduled in collaboration with the JSSC.,Other evening activities which require attendance by all teachers,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,Educators can be required to attend faculty meetings as scheduled by their principals.,Educators,worker,management,can,False,passive,plain,permission,obligation,False,0.3,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,These meetings may be held at times beyond the regular seven and one-half (7½) hour school day,These meetings,other,management,may,False,passive,permission_verb,permission,permission,True,0.3,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,should be held immediately before or after the school day,[meetings] (implied),management,worker,should,False,passive,plain,obligation,obligation,True,0.7,teacher_rights_and_conduct,implied subject refers to faculty meetings
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,shall not normally exceed forty-five (45) minutes outside the school day.,[meetings] (implied),management,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,implied subject refers to faculty meetings
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,Meetings involving the entire faculty shall not exceed two (2) meetings per month unless supported by the JSSC or in emergency situations.,Meetings involving the entire faculty,other,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,Attendance at these meetings is not optional,Attendance at these meetings,other,management,,True,active,plain,prohibition,obligation,False,0.0,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,shall not entitle educators to additional compensation.,[Attendance] (implied),management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,compensation,implied subject refers to attendance at faculty meetings
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,"Meetings for IEPs, 504s, etc. scheduled during prep time or meetings that extend beyond contract hours shall be coordinated with educators involved.","Meetings for IEPs, 504s, etc. scheduled during prep time or meetings that extend beyond contract hours",management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,"In the event that an educator decides to terminate employment with the District, he/she shall give prior written notice of at least thirty (30) calendar days to the Superintendent.",he/she,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,This notice requirement also shall apply to educators who terminate employment prior to the beginning of the school year.,This notice requirement,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,the superintendent may impose a financial penalty of $750,the superintendent,management,management,may,False,active,plain,permission,permission,True,0.3,compensation,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,85,deduct the same from the educator’s earnings.,[the superintendent] (implied),management,management,,False,active,plain,other,permission,False,0.0,compensation,"coordinate clause joined by ""and""; modal ""may"" carries over from preceding clause"
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,Non-emergency personal phone calls or other similar disruptions during working hours should be avoided.,Non-emergency personal phone calls or other similar disruptions during working hours,worker,management,should,False,passive,plain,obligation,prohibition,False,0.7,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,Educators shall not bring their children to school on contract or professional development days unless authorized in advance by their principal.,Educators,worker,management,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,Schools should design training and professional learning opportunities that focus on these essentials and are planned in collaboration with the JSSC and Community Council.,Schools,management,worker,should,False,active,plain,obligation,obligation,True,0.7,professional_development,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,The District and the Association will continue to collaborate on the evaluation system through informal discussions and the Liaison Council.,The District and the Association,other,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,Joint action clause
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,Efforts will focus on support for all educators in understanding the evaluation system and ensuring the system is valid and reliable.,Efforts,management,worker,will,False,active,plain,obligation,obligation,True,0.9,evaluation,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,"The expertise, judgment, and knowledge of teachers will be valued and respected as the District seeks to ensure the delivery of high-quality curriculum and learning experiences.","The expertise, judgment, and knowledge of teachers",management,worker,will,False,passive,rights_passive,right,right,True,0.9,teacher_rights_and_conduct,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,"In preparation for negotiations in the spring of 2019, the District and the Association will work on proposals to address school safety for students and educators and creative options to attract and retain teachers.",the District and the Association,other,worker,will,False,active,plain,obligation,obligation,True,0.9,safety_and_working_conditions,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,87,"Through the liaison process, the District and the Association will collaborate on ways to ensure that workloads support a healthy work – life balance.",the District and the Association,other,worker,will,False,active,plain,obligation,obligation,True,0.9,workload,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,88,"Through the liaison process, the District and the Association will collaborate on ways to ensure that workloads support a healthy work – life balance.",the District and the Association,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,
davis_school_district__davis_2019_2020__cc60f6a3,Davis_2019-2020.pdf,Davis School District,88,The DEA will work with Human Resources and other District administrators to create proposals for the 2020 negotiations teams to consider for addressing the following ongoing concerns:,The DEA,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,Teachers who accept a temporary assignment as an Educational Officer (EO) for ninety (90) days or more shall be temporarily moved out of Bargaining Unit 05 for the remainder of their appointment.,Teachers who accept a temporary assignment as an Educational Officer (EO) for ninety (90) days or more,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,Conditions bargaining unit membership status; benefits management's control over unit composition.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,"Starting from the time of the temporary assignment and throughout its duration, the teacher’s bargaining unit seniority in Unit 05 shall be frozen.",the teacher’s bargaining unit seniority in Unit 05,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,seniority,Grammatical subject is an attribute; obligation falls on management to maintain the freeze.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,"Upon return to a Bargaining Unit 05 position, all seniority, and rights shall be unfrozen.","all seniority, and rights",other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,seniority,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,"When a teacher is on temporary assignment as an EO for less than ninety (90) days, they shall continue to be represented by the Association in all collective bargaining matters, except when the performance of such duties as a temporary EO relate to personnel-related matters involving DOE employees.",they,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,teacher_rights_and_conduct,Pronoun 'they' refers to teachers mentioned in the dependent clause.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,"In those instances where such a conflict of interest is present, the teacher on temporary assignment as an EO shall not be entitled to union representation.",the teacher on temporary assignment as an EO,worker,management,shall,True,passive,rights_passive,other,prohibition,False,0.0,teacher_rights_and_conduct,Denies a right to union representation under specific conflict-of-interest conditions.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,5,"Pursuant to certification by the Hawaiʻi Labor Relations Board in Case Number 1, the Employer recognizes the Association for the purpose of collective bargaining pursuant to the Hawaiʻi Public Employment Act, as the exclusive representative of a unit consisting of teachers and other personnel of the Hawaiʻi State Department of Education (DOE) and public charter schools under the same salary schedule, pursuant to Sections 302A-624, and 89-10.55, HRS.",the Employer,management,worker,,False,active,plain,other,obligation,False,0.0,other,Statutory recognition clause; functions as a unilateral obligation to bargain.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The size of each negotiating team shall be determined by each party to the negotiations except as limited by statute.,The size of each negotiating team,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"Either party may, if it so desires, utilize the services of outside consultants and call upon professional and lay representatives to assist in negotiations.",Either party,other,worker,may,False,active,plain,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The parties to the negotiations shall meet at reasonable times at a mutually agreed upon place.,The parties to the negotiations,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,no additions may be included unless approved by both parties.,no additions,other,worker,may,False,passive,plain,permission,prohibition,False,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The length of each meeting shall be set at the time the agenda is established;,The length of each meeting,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,any meeting may be adjourned at the request of either party.,any meeting,other,worker,may,False,passive,plain,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,A caucus may be called by either party at any time.,A caucus,other,worker,may,False,passive,plain,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The spokesman for each party shall be co-chairmen of the meetings.,The spokesman for each party,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,No verbatim transcripts shall be kept nor recordings made of the meetings.,No verbatim transcripts,other,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,Each side may keep notes of the proceedings.,Each side,other,worker,may,False,active,plain,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,All items agreed to are agreed to tentatively pending final disposition of all items being negotiated.,All items agreed to,other,worker,,False,passive,plain,other,obligation,False,0.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"In addition to any obligation under Chapter 89, HRS, to furnish information in its possession, the Employer will furnish such other information in its possession, in response to reasonable requests by the Association which will assist the Association in effectively representing the teacher in the collective bargaining process and in the processing of grievances.",the Employer,management,worker,will,False,active,plain,obligation,obligation,True,0.9,other,Information disclosure duty for bargaining/grievance processing.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"Any information personal in nature and confidential to any particular teacher and which the Employer is not obligated to furnish under Chapter 89, HRS, may not be disclosed by the Employer unless written prior approval of the individual concerned has been given.","Any information personal in nature and confidential to any particular teacher and which the Employer is not obligated to furnish under Chapter 89, HRS",management,worker,may,True,passive,plain,prohibition,prohibition,True,0.3,other,Confidentiality restriction on employer.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The Employer need not perform compilation of facts or information for the purpose of responding to such Association requests.,The Employer,management,management,need,True,active,plain,prohibition,permission,False,0.7,other,Negation of duty to compile information.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"However, in the event that the Employer does agree to compile facts or information in response to an Association request, the Association shall pay all extra costs incurred as a result of such compilation including, but not limited to, labor, printing, duplicating and distribution costs.",the Association,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"The Superintendent or designee shall prepare a list of informational items which may be given, upon request, to an Association UniServ Director by a Complex Area Superintendent (CAS) and/or principal.",The Superintendent or designee,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,The list of informational items may be updated periodically.,The list of informational items,management,worker,may,False,passive,plain,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,7,"Association representatives will be permitted to transact official Association business with individual teachers on school property at reasonable times, provided permission is secured from the principal or designee.",Association representatives,worker,worker,will,False,passive,permission_verb,permission,permission,True,0.9,teacher_rights_and_conduct,Conditional on securing permission from principal.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"Association representatives will be permitted to transact official Association business with individual teachers on school property at reasonable times, provided permission is secured from the principal or designee.",Association representatives,worker,worker,will,False,passive,permission_verb,permission,permission,True,0.9,teacher_rights_and_conduct,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,Permission will be granted provided such entry does not interfere with teachers while teaching or on duty supervising students.,Permission,management,worker,will,False,passive,permission_verb,permission,permission,True,0.9,teacher_rights_and_conduct,Context implies district administration granting permission.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,The Association representative seeking entry need not disclose the nature of the business other than the fact that it is official Association business.,The Association representative seeking entry,worker,worker,need,True,active,plain,prohibition,permission,False,0.7,teacher_rights_and_conduct,Exemption from disclosure duty.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,The Association will furnish in writing to the Superintendent a list of authorized Association representatives,The Association,worker,management,will,False,active,plain,obligation,obligation,True,0.9,teacher_rights_and_conduct,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,maintain its currency.,The Association,worker,management,,False,active,plain,other,obligation,False,0.0,teacher_rights_and_conduct,Continuation of prior sentence; subject implied.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"the Association shall provide such verification, prior to transacting official Association business on school property.",the Association,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,Condition precedes obligation.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"The Association school representatives shall be granted, upon request when not otherwise in use, the reasonable use of school copying and communication equipment",The Association school representatives,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"however, school business shall have priority.",school business,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,Priority rule for equipment usage.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,Such equipment shall not be removed from the school premises by the Association representative.,Such equipment,management,management,shall,True,passive,prohibition_verb,permission,prohibition,False,1.0,other,Passive construction; duty falls on representative to protect district property.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,Access to the internet and electronic mail may also be allowed when feasible.,Access to the internet and electronic mail,management,worker,may,False,passive,permission_verb,permission,permission,True,0.3,other,Discretionary access.
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,The Association will reimburse the Employer for any school materials and supplies used.,The Association,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"The Association shall also be responsible for any additional fees and/or charges incurred by the school directly associated with usage by the Association of such equipment including telephone charges as well as rental charges, if applicable.",The Association,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,The faculty association in each school may hold meetings in each school.,The faculty association in each school,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,The Association shall pay for any custodial costs incurred for such meetings if such custodial services are provided beyond the custodian's normal workday.,The Association,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
hawaii_department_of_education__2023_2027_hsta_cba_final_07_20_2023__01117dc5,2023-2027-HSTA-CBA-FINAL_07_20_2023.pdf,Hawaii Department of Education,8,"The Association shall be entitled to the use of school equipment and facilities under the same terms and conditions as other Type III organizations as set forth in Title 8, Chapter 39 of the Hawaiʻi Administrative Rules (HAR), with the exception that the Association shall pay for any custodial costs incurred for such meetings only if such custodial services are provided beyond the custodian's normal day.",The Association,worker,worker,shall,False,active,rights_passive,right,right,True,1.0,other,General right with specific custodial cost exception.
