document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,class_elementary_max_002,class size,What elementary class-size maximums or targets are stated?,"PreK: 20; K-3: 25; 4-8: 28 (excluding choir, band, orchestra)","The class size for Child Development (regular PreK) with one (1) teacher and one (1) educational aide shall be 20 with no more than two (2) of those 20 who are on IEPs... For grades K-3, the class size shall be 25 including ESP (excluding choir, band, orchestra and similar activities). For grades 4-8, the class size shall be 28, including ESP (excluding choir, band, orchestra and similar activities).",36,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,class_secondary_max_003,class size,What middle or high school class-size maximums or targets are stated?,Grades 9-12: 30 (including art and music); P.E.: 33,"For grades 9-12, the class size shall be 30, including art and music (excluding choir, band, orchestra and similar activities). For grades 9-12 P.E., class size shall be 33.",36,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"If a teacher is assigned students beyond the applicable limit, one or more of the following options will be utilized: 1. Reassignment of students or teachers; 2. Add an additional classroom teacher; 3. Assign an educational aide; 4. In self-contained classrooms, pay the affected teacher $5.00 per student per day... 5. In departmentalized classrooms, pay the affected teacher $1.00 per student per instructional period per day...",36-37,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,yes,Article 13 Teacher Evaluation... Section 1: Teacher Development & Evaluation System (TDES)... Section 2: TDES Timelines/Procedures... Section 3: Professional Growth and Improvement Plans,57,high,Updated page reference to 57 where Article 13 begins. Evidence updated to explicitly quote section headers confirming the existence of evaluation procedures.
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?","Teacher Development & Evaluation System (TDES), grounded in the Framework for Teaching (Charlotte Danielson Group)","CMSD and CTU partnered with the Charlotte Danielson Group of Consultants to develop a new system of development and evaluation for all CTU bargaining unit members, that was grounded in the research-based Framework for Teaching.",58,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,"3 for teachers rated Accomplished, Skilled, or Developing (2 classroom observations + 1 walk-through); 4 for Ineffective; 3 for RSPs; 2 for paraprofessionals","Each teacher with an Effectiveness Rating of “Accomplished”, “Skilled”, or “Developing”... will have three (3) formal observation “events”... Each teacher with an Effectiveness Rating of “Ineffective” will have a mandatory second walk-through, for a total of four (4) TDES events. ... All other licensed/certificated bargaining unit members ... and other Related Service Providers (RSPs) ... will undergo three (3) formal observation events. Paraprofessionals will undergo two (2) formal observation “events.”","62, 63, 65",high,"Updated evidence to comprehensively cover all staff categories (teachers, Ineffective, RSPs, paraprofessionals) to fully support the multi-category answer."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,30 minutes minimum for formal observations; 5 to 15 minutes for walk-throughs,The observation will be a minimum of 30 minutes. / A walk-through is a short classroom visit of five (5) to fifteen (15) minutes.,62,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Accomplished, Skilled, Developing, Ineffective","A final Teacher Effectiveness Rating (of “Accomplished,” “Skilled,” “Developing,” or “Ineffective”)",63,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,"This Effectiveness Rating shall be comprised of 100% observational data. ... teachers shall use at least two (2) measures of high-quality student data to provide evidence of student learning. If mandated by the Ohio Revised Code, one of the measures shall include value-added progress, if applicable to the teacher’s grade level or subject being taught",58,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"A PIP is triggered by an overall Composite Rating of “Ineffective.” Additionally, a rating of “Ineffective” in one or more of the power components may trigger interventions to assist teacher development of improved practice. Licensed/Certificated bargaining unit members rated “Ineffective” shall have a PIP developed by their evaluator.",66,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,"A limited or extended limited contract teacher receiving an Effectiveness Rating of “Accomplished” will be given a three-year limited or extended limited contract to coincide with the three-year evaluation cycle. However, an “Accomplished” teacher with a limited or extended limited contract must be evaluated in any school year in which the teacher’s contract is due to expire or where the teacher provides notice of eligibility pursuant to Article 8, Section 4B that he or she wishes to be considered for a Continuing Contract.",58-59,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",yes,"Section 3: Limited Contracts “Limited contract” means a limited contract that the board of education enters into with a teacher who is not eligible for a continuing contract.” Section 4: Extended Limited Contracts “Extended limited contract” means a limited contract that the board enters into with a teacher who is eligible for a continuing contract, but to whom a continuing contract has not been granted by the board.” Section 5: Continuing Contracts “A continuing contract is a contract that remains in effect until the teacher resigns, retires, or until it is terminated or suspended.”",23,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,Section 8: Non-reemployment Procedures... 6. On or before June 1... the board must give a teacher written notice of its intention not to reemploy the teacher. 7. Any teacher receiving written notice... may request a hearing before the board. The request for a hearing shall be in writing and shall be delivered to the Chief Financial Officer of the District within ten (10) days of the date of receipt of the notice. The hearing shall be held in executive session of the board at the board’s next scheduled meeting. ... The decision of the board shall be final and shall not be subject to further appeal.,25,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,"Yes. Defines system seniority as consecutive years of employment as a teacher in the district. Provides rules for accrual, breaks in service, military/professional leaves, and tie-breakers.","System seniority shall be defined as the number of years of consecutive employment as a teacher in the District, unless otherwise specified.",84,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?",Teachers must submit an 'Interest to Interview Form' to desired buildings. Two application periods exist. Committees review credentials and interview candidates. Open Position Fairs may be held. Seniority is not a primary factor.,Any current teacher interested in interviewing for an open position must submit to the desired building(s) his/her “Interest to Interview Form.”... There are two (2) application periods for applying for open positions... Seniority or continuing contract status will not be used as the primary factor in determining any teacher’s selection for an open position.,52,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"Section 9: Transfer Cases Where the Principal has designated a teacher to be transferred, he/she shall attach a written explanation as to why the particular teacher was so designated. In transfer cases, the grievance shall be filed as a Step Two grievance.",19,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Yes. Layoffs require 30 school days' notice and occur only after normal attrition. Order follows certification area, starting with temporary/substitute teachers and proceeding by contract type and evaluation rating (Ineffective to Accomplished). Within categories, layoff follows inverse system seniority. A joint committee determines specialized training factors. Recall rights last three years.","No employees shall be laid off until after all normal attrition has been effectuated. When layoffs become necessary for the reasons set forth in O.R.C. 3311.83(a), the following procedures will be followed: A. The District will provide all certificated/licensed District personnel... with 30 school days’ notice of layoff... B. All teachers... will be laid off within the area of certification/licensure, in the following order: 1. Temporary and/or substitute teachers; ... 10. Teachers on continuing contracts with composite evaluation rating of 'Accomplished.' ... C. Within each of the above categories, teachers shall be listed by system seniority. ... Teachers within any category shall be laid off by inverse system seniority...",88,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,"The teachers whose contracts are suspended by the board pursuant to this Article shall have the right of restoration by the board if and when teaching positions become vacant or are created, for which the teachers are or become qualified within three (3) years after the date of the suspension of contract.",89,high,"Evidence explicitly supports recall/restoration rights. Document text truncated (ends p.41), but quoted passage validly supports answer."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,"stated combination (experience, certification area, certification level, and specialized training weighted by a point system)","determined based upon (i) experience, (ii) area of certification/licensure, (iii) level of certification/licensure, and (iv) specialized training as determined in accordance with Article 19, Layoffs and Recalls of teachers. The weight allocated for each factor is as follows:",54,medium,"Evidence lists exact factors. Source text truncated, but quote directly aligns with the weighted/criteria combination described in the answer."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,three (3) or seven (7) years,the parties agree that “the year the teacher becomes eligible” means this is the third or seventh year depending upon when the initial educator license was issued,24,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"A continuing contract is a contract that remains in effect until the teacher resigns, retires, or until it is terminated or suspended.",24,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"The District will monitor individual certification/licensure requirements, send timely notice to individuals specifying what they must do to renew their certificates/ licenses and provide reasonable and courteous assistance to individuals doing so.",23,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"Suspend, discipline, demote or discharge for just cause, or lay off, transfer, assign, schedule, promote or retain employees;",12,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,Prior to the board giving written notice to a teacher of its intention not to reemploy such teacher... The Principal/Administrator shall provide the teacher with notice... The Network Leader shall hold a hearing... the teacher shall be entitled to a hearing before the CEO... On or before June 1... the board must give a teacher written notice... may request a hearing before the board.,24,high,"Updated page to 24 to align with the provided document text. The evidence explicitly outlines non-reemployment/contract cancellation procedures, directly supporting the answer."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",yes,Home tutoring positions shall be posted at the beginning of each school year. Home tutors will be selected from the pool of applicants generated by the posting based on certification/licensure and seniority.,108,high,[recall-recovery]
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,medium,"Document text provided is truncated after Article 9, Section 4.F. Based on the available text, these provisions are not discussed. Later sections are not included in the supplied excerpt."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,medium,"Document text provided is truncated after Article 9, Section 4.F. Based on the available text, these provisions are not discussed. Later sections are not included in the supplied excerpt."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,medium,"Document text provided is truncated after Article 9, Section 4.F. Based on the available text, these provisions are not discussed. Later sections are not included in the supplied excerpt."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,medium,"Document text provided is truncated after Article 9, Section 4.F. Based on the available text, these provisions are not discussed. Later sections are not included in the supplied excerpt."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,medium,"Document text provided is truncated after Article 9, Section 4.F. Based on the available text, these provisions are not discussed. Later sections are not included in the supplied excerpt."
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"teachers maintain daily lesson plans that provide a framework for such instruction. Lesson plans include: 1. instructional objectives aligned to grade-level standards, 2. daily and weekly learning targets aligned to instructional objectives and correlated to the District’s Scope and Sequence, including timelines set by the District... Teachers are not required to recopy or otherwise duplicate information contained in the Scope and Sequence or timelines into their lesson plans.",38,high,[recall-recovery]
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,"it is essential that teachers maintain daily lesson plans that provide a framework for such instruction. ... An emergency lesson plan must be left with either the appropriate department head or administrator to be available for substitutes ... For non-emergency absences, teachers are required to leave lesson plans with the appropriate department head or administrator prior to any absence",38,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,"Employees who are appointed or elected to a full-time position with a local, state, or national government shall be granted unpaid leave for the period of time such office is held.",97,high,[cross-question]
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,"yes. Committee: Labor Management Council (LMC). Membership: Equal number of representatives from the Union and District. Issue scope: Confer on health, safety, and working conditions; keep parties informed of developments; solve educational problems; review recommendations. Complaint process: Not explicitly detailed beyond LMC meetings.","Its main functions shall be to: confer on all matters of mutual concern including health, safety and working conditions; keep both parties to this contract informed of changes and/or developments caused by conditions other than those covered by this contract; confer over potential problems in an effort to keep such matters from becoming major in scope; provide a forum for solving educational problems of the District; and review recommendations from any committee named in this contract.",7,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"employee is entitled to the rest of the day on assault leave. ... provide transportation and accompany any teacher (both released on school business) testifying in a court of law ... immediately suspend the student for ten (10) days ... student ... not be returned to the school either that school year, or any other school year, without the written agreement between the assaulted member ... the Chapter Chairperson and the Principal/Building Leader.",73-74,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"If a regular education teacher has academic or behavioral concerns regarding a student in his/her classroom, the child will be referred to the Student Support Team (SST). Consistent with 3301-35-06, the regular education teacher shall implement and document interventions to resolve concerns for any preschool or school-age child who is performing below grade-level standards prior to any referral for suspected disability.",44,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,"every classroom teacher shall have the right to exercise a Removal for Educational Intervention (REI) and send a student out of that particular instructional period ... for up to five (5) days or, if self-contained, out of that particular classroom for up to two (2) days, if the student is consistently or flagrantly disruptive or disrespectful. ... The form must be submitted electronically within 24 hours ... Under no circumstances is the student to be returned to that class before the end of the REI period.",71,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,Any decision to close the schools shall be made by the administration and communicated as soon as possible through the public news media. Bargaining unit members shall not be required to be present at school and shall suffer no loss of pay as the result of a school emergency closing.,33,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,Adequate rooms (well-lit and ventilated) and work stations... Private facilities for conducting evaluations and parent conferences;,"103, 104",high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"Representatives of the CTU, Principals, custodians and the central administration will review on an annual basis the standard operating procedures to guide school personnel on security and emergency matters. / The Principal should notify the Division of Safety and Security immediately by telephone. / Principals shall inform the faculty of security personnel responsibilities","68, 69, 76",high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_discussed,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,New teacher participants will have at least two (2) days of orientation at their assigned buildings during the five (5) scheduled pre-service orientation days.,7,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"Each grade, or cluster of grades (e.g., Grade 3 and 4 teachers combine to form one (1) team) with at least three (3) homeroom teachers within a PreK-8 building shall have the equivalent of a Grade-Level Chair or Core Team Leader, hereafter called Team Leaders. In addition, all PreK-8 buildings will have four Subject Area Specialists (language arts, math, science and social studies), one Special Education Liaison and one ESP Liaison for all ESP teachers.",37,high,
cleveland_metropolitan_school_district__cleveland_teachers_union_contract_2021_2024__5143642b,Cleveland_Teachers_Union_Contract_2021-2024.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,"Differential Positions... Department Heads, Core Team Leaders, Team Leaders, Subject Area Specialists, Special Education Liaisons, ESP Liaisons, Head Teachers... Athletic Coaches/Athletic Directors... Senior High Dramatics Director",110,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_doc_type_001,document metadata,What type of district document is this PDF?,Code CBA,Master Agreement 2022–2025 / AGREEMENT between THE COLUMBUS BOARD OF EDUCATION and THE COLUMBUS EDUCATION ASSOCIATION,i,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_effective_dates_002,document metadata,What school years or effective dates does the document cover?,"2022–2025 (entered into August 22, 2022; in effect until midnight of the day before the first regular teacher contract day of August, 2025)","To be in effect until midnight of the day before the first regular teacher contract day of August, 2025",ii,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_bargaining_unit_003,document metadata,Which employee group or bargaining unit is covered?,"All teachers of the District (certificated teaching employees, including licensed teachers, nurses, OTs, PTs, dental hygienists, full/part-time hourly-rated teachers, hourly-rated tutors, latchkey teachers, and instructional support substitutes)","The Board recognizes the Association as the sole and exclusive bargaining representative for all teachers of the District. For purposes of this Agreement, the term “teachers” shall mean the certificated teaching employees of the Columbus City School District including, but not limited to, certificated/licensed teachers, nurses, occupational therapists, physical therapists, dental hygienists, full-time (minimum of six (6) hours per day and a minimum of thirty-seven (37) weeks per year) hourly-rated teachers, part-time employee positions that are scheduled for more than twelve (12) hours each week during the school year and require licensure from the Ohio Department of Education (“part-time teachers”), part-time hourly-rated tutors who work regularly during the majority of the school year, latchkey teachers and instructional support substitutes.",1,high,Updated evidence to include the full statutory definition of 'teachers' to directly support the comprehensive list in the coded answer.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_document_scope_004,document metadata,"Does the document state that it is binding, advisory, summary-only, or not a contract?",binding,Every teacher and administrator are obligated to enforce this legally binding contract.,iv,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_text_usability_005,document metadata,Is the PDF text extractable enough for reliable coding?,usable,N/A,not_applicable,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_cites_state_law_006,document metadata,"Does the document cite any state laws, statutes, or administrative codes?",yes,Section 3319.41(G) of the Ohio Revised Code.,19,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_state_law_citations_007,document metadata,Quote all sentences citing state laws or statutes.,"It is recognized by the parties that the Board is invested by the laws of the State of Ohio with the management and control of all the public schools in the Columbus City School District. Nothing in this Agreement shall constitute a derogation or transfer of the authority of the Board as established by the laws of the State of Ohio. The Board and administration will comply with all federal, state and local fair employment laws.","It is recognized by the parties that the Board is invested by the laws of the State of Ohio with the management and control of all the public schools in the Columbus City School District. Nothing in this Agreement shall constitute a derogation or transfer of the authority of the Board as established by the laws of the State of Ohio. The Board and administration will comply with all federal, state and local fair employment laws.","2, 3",high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_cites_federal_law_008,document metadata,"Quote all sentences citing federal laws, statutes, or regulations.","The Board and administration will comply with all federal, state and local fair employment laws.","The Board and administration will comply with all federal, state and local fair employment laws.",3,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,meta_federal_law_citations_009,document metadata,Which federal laws or statutes are cited?,federal and state special education laws; federal or state law,except as provided in federal and state special education laws.; ... under federal or state law.,20,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_salary_schedule_001,compensation,Does the document include a teacher salary schedule or salary scale?,yes,902 Teacher Salary Schedules . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 91,91,high,[recall-recovery]
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,"2022-2023, 2023-2024, 2024-2025","Teacher Salary Schedules (Art. 902), 8, 90, 91–93
             2022–2023 (Sec. 902.01), 91
             2023–2024 (Sec. 902.09), 92
             2024–2025 (Sec. 902.03), 93",258,high,Evidence is an index/TOC line referencing the salary schedules on pages not included in the provided text. The specific years are explicitly listed in the reference. Kept as is.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,yes,Progress toward maximum salaries shall be made by increments. A. A full increment shall be granted to members who have served 120 or more school days within a given school year.,88,high,Evidence directly matches Section 901.02 in the provided document. No changes needed.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,yes,"Credit for years of teaching experience outside the Columbus City School District for salary purposes, up to a maximum of five (5) years, shall be granted to teachers with a Trades and Industries certificate... Experience credit for vocational teachers hired on or after July 1, 2000, based upon documented other related employment or related self-employment, up to ten (10) years’ experience.",88,high,Evidence directly matches Section 901.04 in the provided document. No changes needed.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes,"There shall be a Performance Advancement System (PAS) for individual teachers or groups of teachers who volunteer, based on student achievement and demonstrated accountability for student progress. ... 909.05 This article is retained only for payment in the fall of 2015 for those teachers who qualify and who participated in PAS during the 2014–2015 school year. Thereafter this article ceases to have any force or effect.",104-105,high,Evidence directly matches Article 909 in the provided document. Confirms existence of performance pay (PAS). No changes needed.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"Teachers must demonstrate student achievement and accountability. For those with value-added data, this requires an average value added exceeding one year per student. For others, achievement measures are determined by a joint committee.","909.04 “Student achievement and demonstrated accountability for student progress” ... means: (a) for teachers for whose students “value added” data exists for the school year in question, an average value added exceeding one year per student; and (b) for other teachers, achievement measures as determined by the joint committee.",104-105,high,Evidence directly matches Section 909.04 in the provided document. Explicitly outlines evaluation criteria for PAS eligibility. No changes needed.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,,not_applicable,high,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,"Article 905 Pay for Extra Duties... 905.01 During the term of this Agreement, teachers performing the following extra duty assignments shall be paid in accordance with the following schedule:",95,high,
