document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,class_overage_remedy_004,class size,Does the document provide remedies when class-size limits are exceeded?,yes,"Where the maximum class sizes established in this Agreement are exceeded, the Principal shall provide the reason(s) in writing to the teacher of the class in which this has occurred and to the Superintendent of Schools. Where the teacher or the Federation questions the validity of the Principal’s reason(s), a grievance may be filed.",79,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,"yes; Article XI, Sections A and B describe full procedures for evaluations, observations, ratings, PDPs, and the PAR system.","ARTICLE XI
Assessment of Performance and Interventions
A. Individual Assessments for Professional Employees
B. Professional Growth and Peer Assistance and Review System",19,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",Peer Assistance and Review Program (PAR) as part of a Professional Growth System; evaluations also comply with the Public School Code and utilize a Professional Development Plan (PDP).,The School District and Federation agree to establish a Peer Assistance and Review Program (PAR) as part of a Professional Growth System.,20,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,One (1) formal observation for New Teachers and PAR participants; at least annually for tenured teachers; at least semi-annually for temporary/long-term substitute employees.,Principals will conduct one (1) formal observation for all New Teachers. / Principals will conduct one (1) formal observation for any teacher participating in PAR. / tenured professional employees shall be rated at least annually. / Ratings shall be made at least semi-annually for temporary professional employees (TPEs) and long-term substitutes.,"19, 21, 22",high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Satisfactory, Unsatisfactory, and Satisfactory/Not making satisfactory progress.",tenured professional employees who have been rated unsatisfactory within the previous three (3) years / performance evaluated as satisfactory or unsatisfactory / not making satisfactory progress,"19, 21, 23",high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",yes,"The focus of the PDP is to support professional development activities that are of value to teachers, aligned to the School’s Comprehensive Plan and the teacher’s evaluation, and that are planned to improve student outcomes and school results.",22,medium,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"The District shall design a Performance Improvement Plan, with input from the employee, for those employees whose rating requires a Performance Improvement Plan.",19,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,Tenured professional employees who have been rated unsatisfactory within the previous three (3) years shall be subject to semi-annual ratings for a period of three (3) years following their unsatisfactory rating.,19,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",discussed_unclear,"Employees other than probationary employees defined in Article XI, Section C (1) shall not be subject to discipline or discharge except for just cause",15,medium,"The quoted evidence only references a definition located in Article XI, Section C(1) rather than providing the definition itself. Since the definition is not contained in the provided text excerpt, the answer is updated to discussed_unclear."
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_discussed,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,An employee shall have both school system seniority and location seniority. ... Seniority shall be determined as follows: (a) School System seniority ... (b) Location seniority ... (c) Departmental seniority,12,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?",An appointed teacher must have two (2) years of location seniority in order to voluntarily transfer to another school in the position classification or subject for which they are presently qualified and appointed. Teachers seeking voluntary transfers shall receive priority on the basis of their years of location seniority. Applications for transfers on forms furnished by the School District shall be filed with the Office of Talent between February 1 and May 1 preceding the school year in which the transfer is to take effect. An employee requesting a voluntary transfer to a school may file a single application listing their preferences on the form provided by the School District. Only ten (10) schools may be listed in order of preference.,An appointed teacher must have two (2) years of location seniority in order to voluntarily transfer to another school in the position classification or subject for which they are presently qualified and appointed. Teachers seeking voluntary transfers shall receive priority on the basis of their years of location seniority. Applications for transfers on forms furnished by the School District shall be filed with the Office of Talent between February 1 and May 1 preceding the school year in which the transfer is to take effect. An employee requesting a voluntary transfer to a school may file a single application listing their preferences on the form provided by the School District. Only ten (10) schools may be listed in order of preference.,68,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"At least three (3) days before being laid off or force transferred, an appointed employee shall be informed of all vacancies... In the event of a departmental reduction in force, including reductions caused by the discontinuance of a facility or its relocation, the employees shall be involuntarily transferred in the inverse order of seniority",14,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Layoff procedures are detailed in Article IX.B. Guarantees job security for 1979-80 appointees, with layoffs capped at projected enrollment decline (notice by June 30). Seniority determines layoff order within classifications. Displaced employees are reassigned to vacancies first. Notice periods vary: 2 weeks for Pre-K, 3 days for Food Service/Professional/Technical, and 3 school days for Supportive Services. Departmental RIF triggers involuntary transfer in inverse seniority order. Displaced paraprofessionals/Pre-K staff receive 2-year preferential lists. Recall is by school/location seniority.","senior employees in a position and/or classification shall have the right to take layoff in lieu of an employee with less seniority... Two (2) weeks’ notice of lay-off shall be given to appointed employees involved... At least three (3) days before being laid off or force transferred, an appointed employee shall be informed of all vacancies... In the event of a departmental reduction in force... employees shall be involuntarily transferred in the inverse order of seniority",13-15,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,"4. To the extent that vacancies occur, due to new or expanded programs, sabbatical leaves, study leaves, long-term illness leaves, etc., or to maintain the class size and preparation time provisions of this Agreement, the School District will reassign laid-off employees first to any position or positions for which the School District needs additional employees and for which the laid-off employee is qualified, first in a position in the employee’s area of certification(s) and/or classification(s) and if such position is not available, then in another position which is available.",13,high,[recall-recovery]
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,building seniority,"Transfers made because of decreased pupil enrollment shall be based on building seniority, where the teacher with the least building seniority within the classification being reduced shall be the first transferred and so on, provided that substitutes, apprentice teachers and provisional teachers filling a vacancy in the same classification have been moved first.",67,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,three (3) months,"Newly appointed employees (exclusive of professional employees, temporary professional employees, and per diem substitutes) shall serve a probationary period of three (3) months from their dates of appointment.",23,high,[recall-recovery]
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,Tenured professional employees who have been rated unsatisfactory within the previous three (3) years shall be subject to semi-annual ratings for a period of three (3) years following their unsatisfactory rating.,19,high,[recall-recovery]
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"Act 48... Instructional II Certificate... permanent certification... Dual Certification as follows (1) Two (2) subject areas, or (2) Elementary and Secondary, or (3) K-12 Certification, or (4) Regular and Special Education","18, 27",high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,"Employees other than probationary employees defined in Article XI, Section C (1) shall not be subject to discipline or discharge except for just cause",15,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"New Teachers who are not recommended for retention by the PAR Panel will be dismissed by the School District. ... where the Panel recommends dismissal, the teacher will be rated unsatisfactory and dismissed, subject to any changes necessary to implement the Commonwealth’s evaluation process. During this probationary period, an employee ... may be transferred or terminated at the discretion of the Superintendent without recourse to the grievance procedure.","20, 22, 23",high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,Verified absence of keywords in the provided text. The document excerpt is truncated after Article IV and contains no sections addressing conduct policies. Answer remains not_discussed.
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,"The Superintendent shall determine the forms, requisitions and tests which they will require teachers periodically to complete or administer... Teachers shall exercise their best judgment in appraising student misbehavior; and determining what instructional strategies may address the student’s behavioral problem.",74,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,"The preparation of a daily or weekly lesson plans outline by a teacher is required. The lesson plan outline shall include: the daily activities of the class including topic, instructional goals, instructional strategies, resources/materials and supplies and references to textbooks and curriculum guides. Each teacher shall have available emergency lesson plans for use by substitutes.",73,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,not_discussed,,not_applicable,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,"The School District and the Federation shall establish a “School Safety and Discipline Committee,” which shall consist of three (3) members selected by the Superintendent and three (3) members selected by the Federation.",74,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"During the first year of an employee’s absence because of injury sustained as the result of a physical assault by reason of their status as an employee and the past or present performance of their duties as an employee, such employee shall be paid an amount, including payments, if any, to which they are entitled under the WCA, equal to the compensation they would have received during the period of their absence; provided that the employee treats with the School District’s panel of physicians for ninety (90) days. The employee’s absence shall not be charged against their sick leave or personal leave. The employee’s reasonable medical expenses arising out of such injury will be reimbursed by the School District in accordance with the WCA.",44,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"The School District and the Federation recognize that student learning cannot occur in an environment where student behavior is out of control; and they agree that the adjustment of behavioral problems is the joint responsibility of teachers, staff and administrators.",74,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,Each school shall establish a process that is in line with the Student Code of Conduct for dealing with disruptive students who need to be removed from the classroom.,74,medium,"Confidence lowered to medium. Evidence confirms a school-level process exists for removing disruptive students, but the wording focuses on administrative/school procedures rather than explicitly granting individual teacher authority, making it slightly indirect."
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"When schools are closed by administrative action, ten (10) month employees shall not be required to report to work. A ten (10) month employee who is required to work on a day the schools are closed because of inclement weather shall be paid at straight time for all hours worked on such day in addition to their regular salary or shall receive a compensatory day.","25, 30",high,"Verified exact text in provided document (Article XII, Sections B.10 and H.8-H.10). Directly and unambiguously supports the answer."
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,The District will evaluate the feasibility of providing air conditioning in health rooms or nurses suites that currently do not have air conditioning and will provide the results of the study to the Federation for further discussion.,58,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"When necessary, security will be provided at the time of fee collection. When necessary, security will be provided in early morning and/or late evening. A female employee shall not be required to remain in any work location when no other employee is not so located as to hear or see what is going on in the female employee’s work location.","89, 91",high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,All newly hired teachers shall receive two (2) days of professional development which includes an orientation at their school site... Funding for Induction/Mentoring Programs shall be provided by the School District as a separate allocation,17,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,Consulting Teachers are Fully Released Teacher Leaders selected by the PAR Panel... Consulting Teachers shall work a ten (10) month year and day and shall receive a ten (10) month teacher salary.,21,high,
school_district_of_philadelphia__sd_of_philadelphia_2021_2024__d839620f,SD_of_Philadelphia_2021-2024.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,"To qualify for placement on the salary schedule for Senior Career Teachers, teachers must meet the following minimum requirements: (a) M.A. Degree plus sixty (60) credits or Ph.D. (b) Ten (10) years’ of satisfactory teaching in the School District of Philadelphia (c) Dual Certification as follows",27,high,
