time	elapsed_min	concurrency	active	done	queued
02:19:33	387.9	5	5	5	5
02:20:03	388.4	5	5	5	5
02:20:33	388.9	5	5	5	5
02:21:03	389.4	5	5	5	5
02:21:33	389.9	5	5	5	5
02:22:03	390.4	5	5	5	5
02:22:33	390.9	5	5	5	5
02:23:03	391.4	5	5	5	5
02:23:33	391.9	5	5	5	5
02:24:03	392.4	5	5	5	5
02:24:33	392.9	5	5	5	5
02:25:03	393.4	5	5	5	5
02:25:33	393.9	5	5	5	5
02:26:03	394.4	5	5	5	5
02:26:33	394.9	5	5	5	5
02:27:03	395.4	5	5	5	5
02:27:33	395.9	5	5	5	5
02:28:03	396.4	5	5	5	5
02:28:33	396.9	5	5	5	5
02:29:03	397.4	5	5	5	5
02:29:33	397.9	5	5	5	5
02:30:03	398.4	5	5	5	5
02:30:33	398.9	5	5	5	5
02:31:03	399.4	5	5	5	5
02:31:33	399.9	5	5	5	5
02:32:03	400.4	5	5	5	5
02:32:34	400.9	5	5	5	5
02:33:04	401.4	5	5	5	5
02:33:34	401.9	5	5	5	5
02:34:04	402.4	5	5	5	5
02:34:34	402.9	5	5	5	5
02:35:04	403.4	5	5	5	5
02:35:34	403.9	5	5	5	5
02:36:04	404.4	5	5	5	5
02:36:34	404.9	5	5	5	5
02:37:04	405.4	5	5	5	5
02:37:34	405.9	5	5	5	5
02:38:04	406.4	5	5	5	5
02:38:34	406.9	5	5	5	5
02:39:04	407.4	5	5	5	5
02:39:34	407.9	5	5	5	5
02:40:04	408.4	5	5	5	5
02:40:34	408.9	5	5	5	5
02:41:04	409.4	5	5	5	5
02:41:34	409.9	5	5	5	5
02:42:04	410.4	5	5	5	5
02:42:34	410.9	5	5	5	5
02:43:04	411.4	5	5	5	5
02:43:34	411.9	5	5	5	5
02:44:04	412.4	5	5	5	5
02:44:34	412.9	5	5	5	5
02:45:04	413.4	5	5	5	5
02:45:34	413.9	5	5	5	5
02:46:04	414.4	5	5	5	5
02:46:34	414.9	5	5	5	5
02:47:04	415.4	5	5	5	5
02:47:34	415.9	5	5	5	5
02:48:04	416.4	5	5	5	5
02:48:34	416.9	5	5	5	5
02:49:04	417.4	5	5	5	5
02:49:35	417.9	5	5	5	5
02:50:05	418.4	5	5	5	5
02:50:35	418.9	5	5	5	5
02:51:05	419.4	5	5	5	5
02:51:35	419.9	5	5	5	5
02:52:05	420.4	5	5	5	5
02:52:35	420.9	5	5	5	5
02:53:05	421.4	5	5	5	5
02:53:35	421.9	5	5	5	5
02:54:05	422.4	5	5	5	5
02:54:35	422.9	5	5	5	5
02:55:05	423.4	5	5	5	5
02:55:35	423.9	5	5	5	5
02:56:05	424.4	5	5	5	5
02:56:35	424.9	5	5	5	5
02:57:05	425.4	5	5	5	5
02:57:35	425.9	5	5	5	5
02:58:05	426.4	5	5	5	5
02:58:35	426.9	5	5	5	5
02:59:05	427.4	5	5	5	5
02:59:35	427.9	5	5	5	5
03:00:05	428.4	5	5	5	5
03:00:35	428.9	5	5	5	5
03:01:05	429.4	5	5	5	5
03:01:35	429.9	5	5	5	5
03:02:05	430.4	5	5	5	5
03:02:35	430.9	5	5	5	5
03:03:05	431.4	5	5	5	5
03:03:35	431.9	5	5	5	5
03:04:05	432.4	5	5	5	5
03:04:35	432.9	5	5	5	5
03:05:05	433.4	5	5	5	5
03:05:35	433.9	5	5	5	5
03:06:05	434.4	5	5	5	5
03:06:35	434.9	5	5	5	5
03:07:06	435.4	5	5	5	5
03:07:36	435.9	5	5	5	5
03:08:06	436.4	5	5	5	5
03:08:36	436.9	5	5	5	5
03:09:06	437.4	5	5	5	5
03:09:36	437.9	5	5	5	5
03:10:06	438.4	5	5	5	5
03:10:36	438.9	5	5	5	5
03:11:06	439.4	5	5	5	5
03:11:36	439.9	5	5	5	5
03:12:06	440.4	5	5	5	5
03:12:36	440.9	5	5	5	5
03:13:06	441.4	5	5	5	5
03:13:36	441.9	5	5	5	5
03:14:06	442.4	5	5	5	5
03:14:36	442.9	5	5	5	5
03:15:06	443.4	5	5	5	5
03:15:36	443.9	5	5	5	5
03:16:06	444.4	5	5	5	5
03:16:36	444.9	5	5	5	5
03:17:06	445.4	5	5	5	5
03:17:36	445.9	5	5	5	5
03:18:06	446.4	5	5	5	5
03:18:36	446.9	5	5	5	5
03:19:06	447.4	5	5	5	5
03:19:36	447.9	5	5	5	5
03:20:06	448.4	5	5	5	5
03:20:36	448.9	5	5	5	5
03:21:06	449.4	5	5	5	5
03:21:36	449.9	5	5	5	5
03:22:06	450.4	5	5	5	5
03:22:36	450.9	5	5	5	5
03:23:06	451.4	5	5	5	5
03:23:36	451.9	5	5	5	5
03:24:06	452.4	5	5	5	5
03:24:37	452.9	5	5	5	5
03:25:07	453.4	5	5	5	5
03:25:37	453.9	5	5	5	5
03:26:07	454.4	5	5	5	5
03:26:37	454.9	5	5	5	5
03:27:07	455.4	5	5	5	5
03:27:37	455.9	5	5	5	5
03:28:07	456.5	5	5	6	4
03:28:37	457.0	5	5	6	4
03:29:07	457.5	5	5	6	4
03:29:37	458.0	5	5	6	4
03:30:07	458.5	5	5	6	4
03:30:37	459.0	5	5	6	4
03:31:07	459.5	5	5	6	4
03:31:37	460.0	5	5	6	4
03:32:07	460.5	5	5	6	4
03:32:37	461.0	5	5	6	4
03:33:07	461.5	5	5	6	4
03:33:37	462.0	5	5	6	4
03:34:07	462.5	5	5	6	4
03:34:37	463.0	5	5	6	4
03:35:07	463.5	5	5	6	4
03:35:37	464.0	5	5	6	4
03:36:07	464.5	5	5	6	4
03:36:37	465.0	5	5	6	4
03:37:07	465.5	5	5	6	4
03:37:37	466.0	5	5	6	4
03:38:07	466.5	5	5	6	4
03:38:37	467.0	5	5	6	4
03:39:07	467.5	5	5	6	4
03:39:37	468.0	5	5	6	4
03:40:07	468.5	5	5	6	4
03:40:38	469.0	5	5	6	4
03:41:08	469.5	5	5	6	4
03:41:38	470.0	5	5	6	4
03:42:08	470.5	5	5	6	4
03:42:38	471.0	5	5	6	4
03:43:08	471.5	5	5	6	4
03:43:38	472.0	5	5	6	4
03:44:08	472.5	5	5	6	4
03:44:38	473.0	5	5	6	4
03:45:08	473.5	5	5	6	4
03:45:38	474.0	5	5	6	4
03:46:08	474.5	5	5	6	4
03:46:38	475.0	5	5	6	4
03:47:08	475.5	5	5	6	4
03:47:38	476.0	5	5	6	4
03:48:08	476.5	5	5	6	4
03:48:38	477.0	5	5	6	4
03:49:08	477.5	5	5	6	4
03:49:38	478.0	5	5	6	4
03:50:08	478.5	5	5	6	4
03:50:38	479.0	5	5	6	4
03:51:08	479.5	5	5	6	4
03:51:38	480.0	5	5	6	4
03:52:08	480.5	5	5	6	4
03:52:38	481.0	5	5	6	4
03:53:08	481.5	5	5	6	4
03:53:38	482.0	5	5	6	4
03:54:08	482.5	5	5	6	4
03:54:38	483.0	5	5	6	4
03:55:08	483.5	5	5	6	4
03:55:38	484.0	5	5	6	4
03:56:08	484.5	5	5	6	4
03:56:38	485.0	5	5	6	4
03:57:08	485.5	5	5	6	4
03:57:38	486.0	5	5	6	4
03:58:09	486.5	5	5	6	4
03:58:39	487.0	5	5	6	4
03:59:09	487.5	5	5	6	4
03:59:39	488.0	5	5	6	4
04:00:09	488.5	5	5	6	4
04:00:39	489.0	5	5	6	4
04:01:09	489.5	5	5	6	4
04:01:39	490.0	5	5	6	4
04:02:09	490.5	5	5	6	4
04:02:39	491.0	5	5	6	4
04:03:09	491.5	5	5	6	4
04:03:39	492.0	5	5	6	4
04:04:09	492.5	5	5	6	4
04:04:39	493.0	5	5	6	4
04:05:09	493.5	5	5	6	4
04:05:39	494.0	5	5	6	4
04:06:09	494.5	5	5	6	4
04:06:39	495.0	5	5	6	4
04:07:09	495.5	5	5	6	4
04:07:39	496.0	5	5	6	4
04:08:09	496.5	5	5	6	4
04:08:39	497.0	5	5	6	4
04:09:09	497.5	5	5	6	4
04:09:39	498.0	5	5	6	4
04:10:09	498.5	5	5	6	4
04:10:39	499.0	5	5	6	4
04:11:09	499.5	5	5	6	4
04:11:39	500.0	5	5	6	4
04:12:09	500.5	5	5	6	4
04:12:39	501.0	5	5	6	4
04:13:09	501.5	5	5	6	4
04:13:39	502.0	5	5	6	4
04:14:09	502.5	5	5	6	4
04:14:39	503.0	5	5	6	4
04:15:09	503.5	5	5	6	4
04:15:39	504.0	5	5	6	4
04:16:10	504.5	5	5	6	4
04:16:40	505.0	5	5	6	4
04:17:10	505.5	5	5	7	3
04:17:40	506.0	5	5	8	2
04:18:10	506.5	5	5	8	2
04:18:40	507.0	5	5	8	2
04:19:10	507.5	5	5	8	2
04:19:40	508.0	5	5	8	2
04:20:10	508.5	5	5	8	2
04:20:40	509.0	5	5	8	2
04:21:10	509.5	5	5	8	2
04:21:40	510.0	5	5	8	2
04:22:10	510.5	5	5	8	2
04:22:40	511.0	5	5	8	2
04:23:10	511.5	5	5	8	2
04:23:40	512.0	5	5	8	2
04:24:10	512.5	5	5	8	2
04:24:40	513.0	5	5	8	2
04:25:10	513.5	5	5	8	2
04:25:40	514.0	5	5	8	2
04:26:10	514.5	5	5	8	2
04:26:40	515.0	5	5	8	2
04:27:10	515.5	5	5	8	2
04:27:40	516.0	5	5	8	2
04:28:10	516.5	5	5	8	2
04:28:40	517.0	5	5	8	2
04:29:10	517.5	5	5	8	2
04:29:40	518.0	5	5	8	2
04:30:10	518.5	5	5	8	2
04:30:40	519.0	5	5	8	2
04:31:10	519.5	5	5	8	2
04:31:40	520.0	5	5	8	2
04:32:10	520.5	5	5	8	2
04:32:41	521.0	5	5	8	2
04:33:11	521.5	5	5	8	2
04:33:41	522.0	5	5	8	2
04:34:11	522.5	5	5	8	2
04:34:41	523.0	5	5	8	2
04:35:11	523.5	5	5	8	2
04:35:41	524.0	5	5	8	2
04:36:11	524.5	5	5	8	2
04:36:41	525.0	5	5	8	2
04:37:11	525.5	5	5	8	2
04:37:41	526.0	5	5	8	2
04:38:11	526.5	5	5	8	2
04:38:41	527.0	5	5	8	2
04:39:11	527.5	5	5	8	2
04:39:41	528.0	5	5	8	2
04:40:11	528.5	5	5	8	2
04:40:41	529.0	5	5	8	2
04:41:11	529.5	5	5	8	2
04:41:41	530.0	5	5	8	2
04:42:11	530.5	5	5	8	2
04:42:41	531.0	5	5	8	2
04:43:11	531.5	5	5	8	2
04:43:41	532.0	5	5	8	2
04:44:11	532.5	5	5	8	2
04:44:41	533.0	5	5	8	2
04:45:11	533.5	5	5	8	2
04:45:41	534.0	5	5	8	2
04:46:11	534.5	5	5	8	2
04:46:41	535.0	5	5	8	2
04:47:11	535.5	5	5	8	2
04:47:41	536.0	5	5	8	2
04:48:11	536.5	5	5	8	2
04:48:41	537.0	5	5	8	2
04:49:11	537.5	5	5	8	2
04:49:42	538.0	5	5	8	2
04:50:12	538.5	5	5	8	2
04:50:42	539.0	5	5	8	2
04:51:12	539.5	5	5	8	2
04:51:42	540.0	5	5	8	2
04:52:12	540.5	5	5	8	2
04:52:42	541.0	5	5	8	2
04:53:12	541.5	5	5	8	2
04:53:42	542.0	5	5	8	2
04:54:12	542.5	5	5	8	2
04:54:42	543.0	5	5	8	2
04:55:12	543.5	5	5	8	2
04:55:42	544.0	5	5	8	2
04:56:12	544.5	5	5	8	2
04:56:42	545.0	5	5	8	2
04:57:12	545.5	5	5	8	2
04:57:42	546.0	5	5	8	2
04:58:12	546.5	5	5	8	2
04:58:42	547.0	5	5	8	2
04:59:12	547.5	5	5	8	2
04:59:42	548.0	5	5	8	2
05:00:12	548.5	5	5	8	2
05:00:42	549.0	5	5	8	2
05:01:12	549.5	5	5	8	2
05:01:42	550.0	5	5	8	2
05:02:12	550.5	5	5	8	2
05:02:42	551.0	5	5	8	2
05:03:12	551.5	5	5	8	2
05:03:42	552.0	5	5	8	2
05:04:12	552.5	5	5	8	2
05:04:42	553.0	5	5	8	2
05:05:12	553.5	5	5	8	2
05:05:42	554.0	5	5	8	2
05:06:12	554.5	5	5	8	2
05:06:42	555.0	5	5	8	2
05:07:13	555.5	5	5	8	2
05:07:43	556.0	5	5	8	2
05:08:13	556.5	5	5	8	2
05:08:43	557.0	5	5	8	2
05:09:13	557.5	5	5	8	2
05:09:43	558.0	5	5	8	2
05:10:13	558.5	5	5	8	2
05:10:43	559.0	5	5	8	2
05:11:13	559.5	5	5	8	2
05:11:43	560.1	5	5	8	2
05:12:13	560.6	5	5	8	2
05:12:43	561.1	5	5	8	2
05:13:13	561.6	5	5	8	2
05:13:43	562.1	5	5	8	2
05:14:13	562.6	5	5	8	2
05:14:43	563.1	5	5	8	2
05:15:13	563.6	5	5	8	2
05:15:43	564.1	5	5	8	2
05:16:13	564.6	5	5	8	2
05:16:43	565.1	5	5	8	2
05:17:13	565.6	5	5	8	2
05:17:43	566.1	5	5	8	2
05:18:13	566.6	5	5	8	2
05:18:43	567.1	5	5	8	2
05:19:13	567.6	5	5	8	2
05:19:43	568.1	5	5	8	2
05:20:13	568.6	5	5	8	2
05:20:43	569.1	5	5	8	2
05:21:13	569.6	5	5	8	2
05:21:43	570.1	5	5	8	2
05:22:13	570.6	5	5	8	2
05:22:43	571.1	5	5	8	2
05:23:13	571.6	5	5	8	2
05:23:43	572.1	5	5	8	2
05:24:13	572.6	5	5	8	2
05:24:44	573.1	5	5	8	2
05:25:14	573.6	5	5	8	2
05:25:44	574.1	5	5	8	2
05:26:14	574.6	5	5	8	2
05:26:44	575.1	5	5	8	2
05:27:14	575.6	5	5	8	2
05:27:44	576.1	5	5	8	2
05:28:14	576.6	5	5	8	2
05:28:44	577.1	5	5	8	2
05:29:14	577.6	5	5	8	2
05:29:44	578.1	5	5	8	2
05:30:14	578.6	5	5	8	2
05:30:44	579.1	5	5	8	2
05:31:14	579.6	5	5	8	2
05:31:44	580.1	5	5	8	2
05:32:14	580.6	5	5	8	2
05:32:44	581.1	5	5	8	2
05:33:14	581.6	5	5	8	2
05:33:44	582.1	5	5	8	2
05:34:14	582.6	5	5	8	2
05:34:44	583.1	5	5	8	2
05:35:14	583.6	5	5	8	2
05:35:44	584.1	5	5	8	2
05:36:14	584.6	5	5	8	2
05:36:44	585.1	5	5	8	2
05:37:14	585.6	5	5	8	2
05:37:44	586.1	5	5	8	2
05:38:14	586.6	5	5	8	2
05:38:44	587.1	5	5	8	2
05:39:14	587.6	5	5	8	2
05:39:44	588.1	5	5	8	2
05:40:14	588.6	5	5	8	2
05:40:44	589.1	5	5	8	2
05:41:14	589.6	5	5	8	2
05:41:44	590.1	5	5	8	2
05:42:15	590.6	5	5	8	2
05:42:45	591.1	5	5	8	2
05:43:15	591.6	5	5	8	2
05:43:45	592.1	5	5	8	2
05:44:15	592.6	5	5	8	2
05:44:45	593.1	5	5	8	2
05:45:15	593.6	5	5	8	2
05:45:45	594.1	5	5	8	2
05:46:15	594.6	5	5	8	2
05:46:45	595.1	5	5	8	2
05:47:15	595.6	5	5	8	2
05:47:45	596.1	5	5	8	2
05:48:15	596.6	5	5	8	2
05:48:45	597.1	5	5	8	2
05:49:15	597.6	5	5	8	2
05:49:45	598.1	5	5	8	2
05:50:15	598.6	5	5	8	2
05:50:45	599.1	5	5	8	2
05:51:15	599.6	5	5	8	2
05:51:45	600.1	5	5	8	2
05:52:15	600.6	5	5	8	2
05:52:45	601.1	5	5	8	2
05:53:15	601.6	5	5	8	2
05:53:45	602.1	5	5	8	2
05:54:15	602.6	5	5	8	2
05:54:45	603.1	5	5	8	2
05:55:15	603.6	5	5	8	2
05:55:45	604.1	5	5	8	2
05:56:15	604.6	5	5	8	2
05:56:45	605.1	5	5	8	2
05:57:15	605.6	5	5	8	2
05:57:45	606.1	5	5	8	2
05:58:15	606.6	5	5	8	2
05:58:45	607.1	5	5	8	2
05:59:15	607.6	5	5	8	2
05:59:46	608.1	5	5	8	2
06:00:16	608.6	5	5	8	2
06:00:46	609.1	5	5	8	2
06:01:16	609.6	5	5	8	2
06:01:46	610.1	5	5	8	2
06:02:16	610.6	5	5	8	2
06:02:46	611.1	5	5	8	2
06:03:16	611.6	5	5	8	2
06:03:46	612.1	5	5	8	2
06:04:16	612.6	5	5	8	2
06:04:46	613.1	5	5	8	2
06:05:16	613.6	5	5	8	2
06:05:46	614.1	5	5	8	2
06:06:16	614.6	5	5	8	2
06:06:46	615.1	5	5	8	2
06:07:16	615.6	5	5	8	2
06:07:46	616.1	5	5	8	2
06:08:16	616.6	5	5	8	2
06:08:46	617.1	5	5	8	2
06:09:16	617.6	5	5	8	2
06:09:46	618.1	5	5	8	2
06:10:16	618.6	5	5	8	2
06:10:46	619.1	5	5	8	2
06:11:16	619.6	5	5	8	2
06:11:46	620.1	5	5	8	2
06:12:16	620.6	5	5	8	2
06:12:46	621.1	5	5	8	2
06:13:16	621.6	5	5	8	2
06:13:46	622.1	5	5	8	2
06:14:16	622.6	5	5	9	1
06:14:46	623.1	5	5	9	1
06:15:16	623.6	5	5	9	1
06:15:46	624.1	5	5	9	1
06:16:16	624.6	5	5	9	1
06:16:46	625.1	5	5	9	1
06:17:16	625.6	5	5	9	1
06:17:47	626.1	5	5	9	1
06:18:17	626.6	5	5	9	1
06:18:47	627.1	5	5	9	1
06:19:17	627.6	5	5	9	1
06:19:47	628.1	5	5	9	1
06:20:17	628.6	5	5	9	1
06:20:47	629.1	5	5	9	1
06:21:17	629.6	5	5	9	1
06:21:47	630.1	5	5	9	1
06:22:17	630.6	5	5	9	1
06:22:47	631.1	5	5	9	1
06:23:17	631.6	5	5	9	1
06:23:47	632.1	5	5	9	1
06:24:17	632.6	5	5	9	1
06:24:47	633.1	5	5	9	1
06:25:17	633.6	5	5	9	1
06:25:47	634.1	5	5	9	1
06:26:17	634.6	5	5	9	1
06:26:47	635.1	5	5	9	1
06:27:17	635.6	5	5	9	1
06:27:47	636.1	5	5	9	1
06:28:17	636.6	5	5	9	1
06:28:47	637.1	5	5	9	1
06:29:17	637.6	5	5	9	1
06:29:47	638.1	5	5	9	1
06:30:17	638.6	5	5	9	1
06:30:47	639.1	5	5	9	1
06:31:17	639.6	5	5	9	1
06:31:47	640.1	5	5	9	1
06:32:17	640.6	5	5	9	1
06:32:47	641.1	5	5	9	1
06:33:17	641.6	5	5	9	1
06:33:47	642.1	5	5	9	1
06:34:18	642.6	5	5	9	1
06:34:48	643.1	5	5	9	1
06:35:18	643.6	5	5	9	1
06:35:48	644.1	5	5	9	1
06:36:18	644.6	5	5	9	1
06:36:48	645.1	5	5	9	1
06:37:18	645.6	5	5	9	1
06:37:48	646.1	5	5	9	1
06:38:18	646.6	5	5	9	1
06:38:48	647.1	5	5	9	1
06:39:18	647.6	5	5	9	1
06:39:48	648.1	5	5	9	1
06:40:18	648.6	5	5	9	1
06:40:48	649.1	5	5	9	1
06:41:18	649.6	5	5	9	1
06:41:48	650.1	5	5	9	1
06:42:18	650.6	5	5	9	1
06:42:48	651.1	5	5	9	1
06:43:18	651.6	5	5	9	1
06:43:48	652.1	5	5	9	1
06:44:18	652.6	5	5	9	1
06:44:48	653.1	5	5	9	1
06:45:18	653.6	5	5	9	1
06:45:48	654.1	5	5	9	1
06:46:18	654.6	5	5	9	1
06:46:48	655.1	5	5	9	1
06:47:18	655.6	5	5	9	1
06:47:48	656.1	5	5	9	1
06:48:18	656.6	5	5	9	1
06:48:48	657.1	5	5	9	1
06:49:18	657.6	5	5	9	1
06:49:48	658.1	5	5	9	1
06:50:18	658.6	5	5	9	1
06:50:48	659.1	5	5	9	1
06:51:19	659.6	5	5	9	1
06:51:49	660.1	5	5	9	1
06:52:19	660.6	5	5	9	1
06:52:49	661.1	5	5	9	1
06:53:19	661.6	5	5	9	1
06:53:49	662.1	5	5	9	1
06:54:19	662.6	5	5	9	1
06:54:49	663.1	5	5	9	1
06:55:19	663.7	5	5	9	1
06:55:49	664.2	5	5	9	1
06:56:19	664.7	5	5	9	1
06:56:49	665.2	5	5	9	1
06:57:19	665.7	5	5	9	1
06:57:49	666.2	5	5	9	1
06:58:19	666.7	5	5	9	1
06:58:49	667.2	5	5	9	1
06:59:19	667.7	5	5	9	1
06:59:49	668.2	5	5	9	1
07:00:19	668.7	5	5	9	1
07:00:49	669.2	5	5	9	1
07:01:19	669.7	5	5	9	1
07:01:49	670.2	5	5	10	0
07:02:19	670.7	5	5	10	0
07:02:49	671.2	5	5	10	0
07:03:19	671.7	5	5	10	0
07:03:49	672.2	5	5	10	0
07:04:19	672.7	5	5	10	0
07:04:49	673.2	5	5	10	0
07:05:19	673.7	5	5	10	0
07:05:49	674.2	5	5	10	0
07:06:19	674.7	5	5	10	0
07:06:49	675.2	5	5	10	0
07:07:19	675.7	5	5	10	0
07:07:50	676.2	5	5	10	0
07:08:20	676.7	5	5	10	0
07:08:50	677.2	5	5	10	0
07:09:20	677.7	5	5	10	0
07:09:50	678.2	5	5	10	0
07:10:20	678.7	5	5	10	0
07:10:50	679.2	5	5	10	0
07:11:20	679.7	5	5	10	0
07:11:50	680.2	5	5	10	0
07:12:20	680.7	5	5	10	0
07:12:50	681.2	5	5	10	0
07:13:20	681.7	5	5	10	0
07:13:50	682.2	5	5	10	0
07:14:20	682.7	5	5	10	0
07:14:50	683.2	5	5	10	0
07:15:20	683.7	5	5	10	0
07:15:50	684.2	5	5	10	0
07:16:20	684.7	5	5	10	0
07:16:50	685.2	5	5	10	0
07:17:20	685.7	5	5	10	0
07:17:50	686.2	5	5	10	0
07:18:20	686.7	5	5	10	0
07:18:50	687.2	5	5	10	0
07:19:20	687.7	5	5	10	0
07:19:50	688.2	5	5	10	0
07:20:20	688.7	5	5	10	0
07:20:50	689.2	5	5	10	0
07:21:20	689.7	5	5	10	0
07:21:50	690.2	5	5	10	0
07:22:20	690.7	5	5	10	0
07:22:50	691.2	5	5	10	0
07:23:20	691.7	5	5	10	0
07:23:50	692.2	5	5	10	0
07:24:20	692.7	5	5	10	0
07:24:51	693.2	5	5	10	0
07:25:21	693.7	5	5	10	0
07:25:51	694.2	5	5	10	0
07:26:21	694.7	5	5	10	0
07:26:51	695.2	5	5	10	0
07:27:21	695.7	5	5	10	0
07:27:51	696.2	5	5	10	0
07:28:21	696.7	5	5	10	0
07:28:51	697.2	5	5	10	0
07:29:21	697.7	5	5	10	0
07:29:51	698.2	5	5	10	0
07:30:21	698.7	5	5	10	0
07:30:51	699.2	5	5	10	0
07:31:21	699.7	5	5	10	0
07:31:51	700.2	5	5	10	0
07:32:21	700.7	5	5	10	0
07:32:51	701.2	5	5	10	0
07:33:21	701.7	5	5	10	0
07:33:51	702.2	5	5	10	0
07:34:21	702.7	5	5	10	0
07:34:51	703.2	5	5	10	0
07:35:21	703.7	5	5	10	0
07:35:51	704.2	5	5	10	0
07:36:21	704.7	5	5	10	0
07:36:51	705.2	5	5	10	0
07:37:21	705.7	5	5	10	0
07:37:51	706.2	5	5	10	0
07:38:21	706.7	5	5	10	0
07:38:51	707.2	5	5	10	0
07:39:21	707.7	5	5	10	0
07:39:51	708.2	5	5	10	0
07:40:21	708.7	5	5	10	0
07:40:51	709.2	5	5	10	0
07:41:22	709.7	5	5	10	0
07:41:52	710.2	5	5	10	0
07:42:22	710.7	5	5	10	0
07:42:52	711.2	5	5	10	0
07:43:22	711.7	5	5	10	0
07:43:52	712.2	5	5	10	0
07:44:22	712.7	5	5	10	0
07:44:52	713.2	5	5	10	0
07:45:22	713.7	5	5	10	0
07:45:52	714.2	5	5	10	0
07:46:22	714.7	5	5	10	0
07:46:52	715.2	5	5	10	0
07:47:22	715.7	5	5	10	0
07:47:52	716.2	5	5	10	0
07:48:22	716.7	5	5	10	0
07:48:52	717.2	5	5	10	0
07:49:22	717.7	5	5	10	0
07:49:52	718.2	5	5	10	0
07:50:22	718.7	5	5	10	0
07:50:52	719.2	5	5	10	0
07:51:22	719.7	5	5	10	0
07:51:52	720.2	5	5	10	0
07:52:22	720.7	5	5	10	0
07:52:52	721.2	5	5	10	0
07:53:22	721.7	5	5	10	0
07:53:52	722.2	5	5	10	0
07:54:22	722.7	5	5	10	0
07:54:52	723.2	5	5	10	0
07:55:22	723.7	5	5	10	0
07:55:52	724.2	5	5	10	0
07:56:22	724.7	5	5	10	0
07:56:52	725.2	5	5	10	0
07:57:22	725.7	5	5	10	0
07:57:52	726.2	5	5	10	0
07:58:22	726.7	5	5	10	0
07:58:53	727.2	5	5	10	0
07:59:23	727.7	5	5	10	0
07:59:53	728.2	5	5	10	0
08:00:23	728.7	5	5	10	0
08:00:53	729.2	5	5	10	0
08:01:23	729.7	5	5	10	0
08:01:53	730.2	5	5	10	0
08:02:23	730.7	5	5	10	0
08:02:53	731.2	5	5	10	0
08:03:23	731.7	5	5	10	0
08:03:53	732.2	5	5	10	0
08:04:23	732.7	5	5	10	0
08:04:53	733.2	5	5	10	0
08:05:23	733.7	5	5	10	0
08:05:53	734.2	5	5	10	0
08:06:23	734.7	5	5	10	0
08:06:53	735.2	5	5	10	0
08:07:23	735.7	5	5	10	0
08:07:53	736.2	5	5	10	0
08:08:23	736.7	5	5	10	0
08:08:53	737.2	5	5	10	0
08:09:23	737.7	5	5	10	0
08:09:53	738.2	5	5	10	0
08:10:23	738.7	5	5	10	0
08:10:53	739.2	5	5	10	0
08:11:23	739.7	5	5	10	0
08:11:53	740.2	5	5	10	0
08:12:23	740.7	5	5	10	0
08:12:53	741.2	5	5	10	0
08:13:23	741.7	5	5	10	0
08:13:53	742.2	5	5	10	0
08:14:23	742.7	5	5	10	0
08:14:53	743.2	5	5	10	0
08:15:23	743.7	5	5	10	0
08:15:54	744.2	5	5	10	0
08:16:24	744.7	5	5	10	0
08:16:54	745.2	5	5	10	0
08:17:24	745.7	5	5	10	0
08:17:54	746.2	5	5	10	0
08:18:24	746.7	5	5	10	0
08:18:54	747.2	5	5	10	0
08:19:24	747.7	5	5	10	0
08:19:54	748.2	5	5	10	0
08:20:24	748.7	5	5	10	0
08:20:54	749.2	5	5	10	0
08:21:24	749.7	5	5	10	0
08:21:54	750.2	5	5	10	0
08:22:24	750.7	5	5	10	0
08:22:54	751.2	5	5	10	0
08:23:24	751.7	5	5	10	0
08:23:54	752.2	5	5	10	0
08:24:24	752.7	5	5	10	0
08:24:54	753.2	5	5	10	0
08:25:24	753.7	5	5	10	0
08:25:54	754.2	5	5	10	0
08:26:24	754.7	5	5	10	0
08:26:54	755.2	5	5	10	0
08:27:24	755.7	5	5	10	0
08:27:54	756.2	5	5	10	0
08:28:24	756.7	5	5	10	0
08:28:54	757.2	5	5	10	0
08:29:24	757.7	5	5	10	0
08:29:54	758.2	5	5	10	0
08:30:24	758.7	5	5	10	0
08:30:54	759.2	5	5	10	0
08:31:24	759.7	5	5	10	0
08:31:54	760.2	5	5	10	0
08:32:24	760.7	5	5	10	0
08:32:54	761.2	5	5	10	0
08:33:25	761.7	5	5	10	0
08:33:55	762.2	5	5	10	0
08:34:25	762.7	5	5	10	0
08:34:55	763.2	5	5	10	0
08:35:25	763.7	5	5	10	0
08:35:55	764.2	5	5	10	0
08:36:25	764.7	5	5	10	0
08:36:55	765.2	5	5	10	0
08:37:25	765.7	5	5	10	0
08:37:55	766.3	5	5	10	0
08:38:25	766.8	5	5	10	0
08:38:55	767.3	5	5	10	0
08:39:25	767.8	5	5	10	0
08:39:55	768.3	5	5	10	0
08:40:25	768.8	5	5	10	0
08:40:55	769.3	5	5	10	0
08:41:25	769.8	5	5	10	0
08:41:55	770.3	5	5	10	0
08:42:25	770.8	5	5	10	0
08:42:55	771.3	5	5	10	0
08:43:25	771.8	5	5	10	0
08:43:55	772.3	5	5	10	0
08:44:25	772.8	5	5	10	0
08:44:55	773.3	5	5	10	0
08:45:25	773.8	5	5	10	0
08:45:55	774.3	5	5	10	0
08:46:25	774.8	5	5	10	0
08:46:55	775.3	5	5	10	0
08:47:25	775.8	5	5	10	0
